model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
deepconvnet,within_session,sub-001,ses-01,,,0,0.000000,144,36,20,14,0.750000,0.750000,0.749373,0.780000,0.575975,0.389927,0.208995
deepconvnet,within_session,sub-001,ses-01,,,0,1.000000,144,36,20,23,0.600000,0.600000,0.595960,0.700000,0.783262,0.503150,0.220976
deepconvnet,within_session,sub-001,ses-01,,,0,2.000000,144,36,20,20,0.600000,0.600000,0.583333,0.650000,0.978719,0.570249,0.240917
deepconvnet,within_session,sub-001,ses-01,,,0,3.000000,144,36,20,23,0.600000,0.600000,0.600000,0.610000,1.045273,0.646842,0.285427
deepconvnet,within_session,sub-001,ses-01,,,0,4.000000,144,36,20,33,0.650000,0.650000,0.649123,0.710000,0.990792,0.562278,0.215986
deepconvnet,within_session,sub-001,ses-01,,,0,5.000000,144,36,20,25,0.750000,0.750000,0.749373,0.750000,0.906601,0.467834,0.278243
deepconvnet,within_session,sub-001,ses-01,,,0,6.000000,144,36,20,15,0.650000,0.650000,0.641944,0.770000,0.619348,0.429260,0.256606
deepconvnet,within_session,sub-001,ses-01,,,0,7.000000,144,36,20,20,0.700000,0.700000,0.696970,0.690000,0.731355,0.451042,0.169426
deepconvnet,within_session,sub-001,ses-01,,,0,8.000000,144,36,20,19,0.550000,0.550000,0.539642,0.620000,0.812938,0.567559,0.344283
deepconvnet,within_session,sub-001,ses-01,,,0,9.000000,144,36,20,24,0.800000,0.800000,0.797980,0.860000,0.603088,0.307058,0.205218
deepconvnet,within_session,sub-001,ses-02,,,0,0.000000,144,36,20,35,1.000000,1.000000,1.000000,1.000000,0.023349,0.010058,0.020164
deepconvnet,within_session,sub-001,ses-02,,,0,1.000000,144,36,20,65,0.950000,0.950000,0.949875,1.000000,0.133360,0.086414,0.047191
deepconvnet,within_session,sub-001,ses-02,,,0,2.000000,144,36,20,54,0.900000,0.900000,0.898990,1.000000,0.197527,0.143125,0.081336
deepconvnet,within_session,sub-001,ses-02,,,0,3.000000,144,36,20,62,1.000000,1.000000,1.000000,1.000000,0.036663,0.023142,0.028015
deepconvnet,within_session,sub-001,ses-02,,,0,4.000000,144,36,20,44,0.950000,0.950000,0.949875,0.940000,0.333044,0.125151,0.098835
deepconvnet,within_session,sub-001,ses-02,,,0,5.000000,144,36,20,97,0.950000,0.950000,0.949875,1.000000,0.437795,0.105813,0.061764
deepconvnet,within_session,sub-001,ses-02,,,0,6.000000,144,36,20,82,1.000000,1.000000,1.000000,1.000000,0.015681,0.003113,0.014832
deepconvnet,within_session,sub-001,ses-02,,,0,7.000000,144,36,20,19,0.900000,0.900000,0.898990,0.950000,0.250451,0.142902,0.105000
deepconvnet,within_session,sub-001,ses-02,,,0,8.000000,144,36,20,20,0.850000,0.850000,0.849624,0.920000,0.517264,0.220750,0.130018
deepconvnet,within_session,sub-001,ses-02,,,0,9.000000,144,36,20,70,0.900000,0.900000,0.900000,0.990000,0.247970,0.124295,0.080055
deepconvnet,within_session,sub-001,ses-03,,,0,0.000000,144,36,20,26,0.900000,0.900000,0.898990,0.960000,0.304024,0.157720,0.136895
deepconvnet,within_session,sub-001,ses-03,,,0,1.000000,144,36,20,14,0.800000,0.800000,0.791667,0.940000,0.387400,0.233651,0.161448
deepconvnet,within_session,sub-001,ses-03,,,0,2.000000,144,36,20,20,0.650000,0.650000,0.601140,0.880000,0.790570,0.488850,0.309785
deepconvnet,within_session,sub-001,ses-03,,,0,3.000000,144,36,20,54,0.850000,0.850000,0.849624,0.970000,0.224691,0.153498,0.117067
deepconvnet,within_session,sub-001,ses-03,,,0,4.000000,144,36,20,53,0.950000,0.950000,0.949875,0.900000,0.660903,0.116009,0.067771
deepconvnet,within_session,sub-001,ses-03,,,0,5.000000,144,36,20,37,0.950000,0.950000,0.949875,0.980000,0.171719,0.104244,0.073863
deepconvnet,within_session,sub-001,ses-03,,,0,6.000000,144,36,20,44,0.900000,0.900000,0.898990,1.000000,0.243763,0.163308,0.093914
deepconvnet,within_session,sub-001,ses-03,,,0,7.000000,144,36,20,3,0.800000,0.800000,0.797980,0.890000,0.475061,0.308662,0.123671
deepconvnet,within_session,sub-001,ses-03,,,0,8.000000,144,36,20,46,0.950000,0.950000,0.949875,1.000000,0.108898,0.074092,0.065061
deepconvnet,within_session,sub-001,ses-03,,,0,9.000000,144,36,20,34,0.950000,0.950000,0.949875,1.000000,0.096144,0.065289,0.034646
deepconvnet,within_session,sub-002,ses-01,,,0,0.000000,144,36,20,6,0.650000,0.650000,0.626667,0.760000,0.674407,0.472563,0.214021
deepconvnet,within_session,sub-002,ses-01,,,0,1.000000,144,36,20,9,0.800000,0.800000,0.797980,0.820000,0.501198,0.335509,0.243308
deepconvnet,within_session,sub-002,ses-01,,,0,2.000000,144,36,20,2,0.650000,0.650000,0.641944,0.700000,0.657467,0.455317,0.152874
deepconvnet,within_session,sub-002,ses-01,,,0,3.000000,144,36,20,10,0.450000,0.450000,0.448622,0.500000,0.920673,0.653929,0.292385
deepconvnet,within_session,sub-002,ses-01,,,0,4.000000,144,36,20,5,0.700000,0.700000,0.670330,0.740000,0.675823,0.468248,0.259677
deepconvnet,within_session,sub-002,ses-01,,,0,5.000000,144,36,20,5,0.700000,0.700000,0.687500,0.830000,0.508030,0.344615,0.143426
deepconvnet,within_session,sub-002,ses-01,,,0,6.000000,144,36,20,2,0.500000,0.500000,0.479167,0.610000,0.722657,0.529955,0.253167
deepconvnet,within_session,sub-002,ses-01,,,0,7.000000,144,36,20,7,0.500000,0.500000,0.500000,0.540000,0.942122,0.649835,0.254004
deepconvnet,within_session,sub-002,ses-01,,,0,8.000000,144,36,20,1,0.400000,0.400000,0.375000,0.320000,0.853134,0.640168,0.331171
deepconvnet,within_session,sub-002,ses-01,,,0,9.000000,144,36,20,7,0.700000,0.700000,0.696970,0.660000,0.671740,0.469130,0.297197
deepconvnet,within_session,sub-002,ses-02,,,0,0.000000,144,36,20,2,0.550000,0.550000,0.435737,0.550000,0.749398,0.546872,0.158631
deepconvnet,within_session,sub-002,ses-02,,,0,1.000000,144,36,20,1,0.550000,0.550000,0.487179,0.570000,0.705299,0.513104,0.188082
deepconvnet,within_session,sub-002,ses-02,,,0,2.000000,144,36,20,4,0.450000,0.450000,0.413333,0.570000,0.693725,0.503778,0.170691
deepconvnet,within_session,sub-002,ses-02,,,0,3.000000,144,36,20,4,0.500000,0.500000,0.479167,0.490000,0.788168,0.576148,0.191261
deepconvnet,within_session,sub-002,ses-02,,,0,4.000000,144,36,20,5,0.400000,0.400000,0.393939,0.500000,0.972397,0.662752,0.375367
deepconvnet,within_session,sub-002,ses-02,,,0,5.000000,144,36,20,13,0.600000,0.600000,0.600000,0.560000,0.748133,0.527013,0.340158
deepconvnet,within_session,sub-002,ses-02,,,0,6.000000,144,36,20,1,0.600000,0.600000,0.583333,0.650000,0.663101,0.471290,0.139455
deepconvnet,within_session,sub-002,ses-02,,,0,7.000000,144,36,20,2,0.550000,0.550000,0.520000,0.690000,0.651825,0.461412,0.135831
deepconvnet,within_session,sub-002,ses-02,,,0,8.000000,144,36,20,7,0.550000,0.550000,0.520000,0.680000,0.657190,0.468919,0.159768
deepconvnet,within_session,sub-002,ses-02,,,0,9.000000,144,36,20,28,0.600000,0.600000,0.583333,0.650000,0.853134,0.553840,0.231014
deepconvnet,within_session,sub-002,ses-03,,,0,0.000000,144,36,20,21,0.750000,0.750000,0.749373,0.700000,0.942880,0.453194,0.215673
deepconvnet,within_session,sub-002,ses-03,,,0,1.000000,144,36,20,6,0.800000,0.800000,0.791667,0.960000,0.368467,0.240094,0.180248
deepconvnet,within_session,sub-002,ses-03,,,0,2.000000,144,36,20,14,0.650000,0.650000,0.649123,0.730000,0.699603,0.477488,0.219531
deepconvnet,within_session,sub-002,ses-03,,,0,3.000000,144,36,20,28,0.850000,0.850000,0.849624,0.970000,0.276545,0.174106,0.190422
deepconvnet,within_session,sub-002,ses-03,,,0,4.000000,144,36,20,4,0.450000,0.450000,0.413333,0.530000,1.080453,0.753848,0.367342
deepconvnet,within_session,sub-002,ses-03,,,0,5.000000,144,36,20,11,0.850000,0.850000,0.846547,0.910000,0.431295,0.276367,0.282028
deepconvnet,within_session,sub-002,ses-03,,,0,6.000000,144,36,20,9,0.650000,0.650000,0.649123,0.780000,0.590792,0.390192,0.285182
deepconvnet,within_session,sub-002,ses-03,,,0,7.000000,144,36,20,8,0.700000,0.700000,0.696970,0.660000,0.778699,0.521425,0.381868
deepconvnet,within_session,sub-002,ses-03,,,0,8.000000,144,36,20,7,0.600000,0.600000,0.600000,0.690000,0.590595,0.432661,0.176746
deepconvnet,within_session,sub-002,ses-03,,,0,9.000000,144,36,20,33,0.650000,0.650000,0.641944,0.700000,0.949191,0.544738,0.277513
deepconvnet,within_session,sub-003,ses-01,,,0,0.000000,144,36,20,17,0.800000,0.800000,0.791667,0.870000,0.500312,0.323455,0.169211
deepconvnet,within_session,sub-003,ses-01,,,0,1.000000,144,36,20,96,0.850000,0.850000,0.849624,0.850000,1.139526,0.298864,0.155952
deepconvnet,within_session,sub-003,ses-01,,,0,2.000000,144,36,20,47,0.950000,0.950000,0.949875,0.980000,0.125793,0.081553,0.057959
deepconvnet,within_session,sub-003,ses-01,,,0,3.000000,144,36,20,62,0.900000,0.900000,0.900000,0.970000,0.250013,0.167069,0.099784
deepconvnet,within_session,sub-003,ses-01,,,0,4.000000,144,36,20,68,0.850000,0.850000,0.849624,0.920000,0.678718,0.283839,0.150636
deepconvnet,within_session,sub-003,ses-01,,,0,5.000000,144,36,20,35,0.850000,0.850000,0.849624,0.940000,0.422693,0.258365,0.140364
deepconvnet,within_session,sub-003,ses-01,,,0,6.000000,144,36,20,42,0.850000,0.850000,0.849624,0.920000,0.431658,0.241130,0.155399
deepconvnet,within_session,sub-003,ses-01,,,0,7.000000,144,36,20,48,0.950000,0.950000,0.949875,0.990000,0.122472,0.082788,0.074828
deepconvnet,within_session,sub-003,ses-01,,,0,8.000000,144,36,20,55,0.950000,0.950000,0.949875,1.000000,0.148834,0.099049,0.085092
deepconvnet,within_session,sub-003,ses-01,,,0,9.000000,144,36,20,73,0.950000,0.950000,0.949875,1.000000,0.157435,0.100444,0.063523
deepconvnet,within_session,sub-003,ses-02,,,0,0.000000,144,36,20,38,0.700000,0.700000,0.700000,0.860000,0.633712,0.424707,0.232333
deepconvnet,within_session,sub-003,ses-02,,,0,1.000000,144,36,20,25,0.700000,0.700000,0.687500,0.790000,0.954344,0.490993,0.271551
deepconvnet,within_session,sub-003,ses-02,,,0,2.000000,144,36,20,41,0.750000,0.750000,0.749373,0.890000,0.577372,0.349575,0.212740
deepconvnet,within_session,sub-003,ses-02,,,0,3.000000,144,36,20,36,0.850000,0.850000,0.849624,0.940000,0.462864,0.298499,0.185546
deepconvnet,within_session,sub-003,ses-02,,,0,4.000000,144,36,20,69,0.850000,0.850000,0.846547,0.970000,0.517981,0.264802,0.143088
deepconvnet,within_session,sub-003,ses-02,,,0,5.000000,144,36,20,39,0.800000,0.800000,0.800000,0.900000,0.500732,0.311583,0.205047
deepconvnet,within_session,sub-003,ses-02,,,0,6.000000,144,36,20,63,0.850000,0.850000,0.846547,1.000000,0.178064,0.136858,0.112575
deepconvnet,within_session,sub-003,ses-02,,,0,7.000000,144,36,20,45,0.800000,0.800000,0.800000,0.830000,0.832270,0.387278,0.243791
deepconvnet,within_session,sub-003,ses-02,,,0,8.000000,144,36,20,54,0.950000,0.950000,0.949875,1.000000,0.133791,0.087634,0.087973
deepconvnet,within_session,sub-003,ses-02,,,0,9.000000,144,36,20,2,0.700000,0.700000,0.700000,0.760000,0.602450,0.415936,0.174285
deepconvnet,within_session,sub-003,ses-03,,,0,0.000000,144,36,20,40,0.850000,0.850000,0.846547,0.970000,0.314101,0.198732,0.113286
deepconvnet,within_session,sub-003,ses-03,,,0,1.000000,144,36,20,8,0.900000,0.900000,0.900000,0.970000,0.185239,0.121497,0.059814
deepconvnet,within_session,sub-003,ses-03,,,0,2.000000,144,36,20,81,0.950000,0.950000,0.949875,0.950000,0.225805,0.119924,0.090623
deepconvnet,within_session,sub-003,ses-03,,,0,3.000000,144,36,20,49,0.850000,0.850000,0.849624,0.920000,0.297508,0.176571,0.125823
deepconvnet,within_session,sub-003,ses-03,,,0,4.000000,144,36,20,33,0.850000,0.850000,0.849624,0.840000,2.104867,0.324039,0.179898
deepconvnet,within_session,sub-003,ses-03,,,0,5.000000,144,36,20,55,0.850000,0.850000,0.846547,0.980000,0.345848,0.213519,0.088236
deepconvnet,within_session,sub-003,ses-03,,,0,6.000000,144,36,20,49,0.800000,0.800000,0.800000,0.800000,0.586715,0.361509,0.153082
deepconvnet,within_session,sub-003,ses-03,,,0,7.000000,144,36,20,33,0.850000,0.850000,0.846547,0.950000,0.370757,0.215464,0.197581
deepconvnet,within_session,sub-003,ses-03,,,0,8.000000,144,36,20,13,0.850000,0.850000,0.846547,0.990000,0.456950,0.277919,0.213428
deepconvnet,within_session,sub-003,ses-03,,,0,9.000000,144,36,20,1,0.700000,0.700000,0.696970,0.730000,0.622715,0.435459,0.142567
deepconvnet,within_session,sub-004,ses-01,,,0,0.000000,144,36,20,14,0.400000,0.400000,0.375000,0.280000,0.971274,0.728218,0.360042
deepconvnet,within_session,sub-004,ses-01,,,0,1.000000,144,36,20,5,0.450000,0.450000,0.413333,0.480000,0.906172,0.665463,0.374716
deepconvnet,within_session,sub-004,ses-01,,,0,2.000000,144,36,20,5,0.250000,0.250000,0.248120,0.230000,0.987220,0.713548,0.409880
deepconvnet,within_session,sub-004,ses-01,,,0,3.000000,144,36,20,4,0.300000,0.300000,0.292929,0.300000,1.055286,0.777016,0.463808
deepconvnet,within_session,sub-004,ses-01,,,0,4.000000,144,36,20,1,0.350000,0.350000,0.348371,0.270000,0.756748,0.563508,0.288252
deepconvnet,within_session,sub-004,ses-01,,,0,5.000000,144,36,20,3,0.500000,0.500000,0.500000,0.500000,0.719566,0.528086,0.209574
deepconvnet,within_session,sub-004,ses-01,,,0,6.000000,144,36,20,2,0.350000,0.350000,0.335038,0.410000,0.785357,0.591719,0.292178
deepconvnet,within_session,sub-004,ses-01,,,0,7.000000,144,36,20,1,0.450000,0.450000,0.448622,0.510000,0.721194,0.527563,0.346988
deepconvnet,within_session,sub-004,ses-01,,,0,8.000000,144,36,20,9,0.600000,0.600000,0.583333,0.640000,0.756501,0.521365,0.200016
deepconvnet,within_session,sub-004,ses-01,,,0,9.000000,144,36,20,1,0.550000,0.550000,0.520000,0.570000,0.774156,0.533197,0.145739
deepconvnet,within_session,sub-004,ses-02,,,0,0.000000,144,36,20,8,0.350000,0.350000,0.348371,0.250000,0.885824,0.660657,0.304430
deepconvnet,within_session,sub-004,ses-02,,,0,1.000000,144,36,20,6,0.500000,0.500000,0.494949,0.520000,0.758977,0.549105,0.221017
deepconvnet,within_session,sub-004,ses-02,,,0,2.000000,144,36,20,3,0.450000,0.450000,0.437340,0.490000,0.719901,0.529945,0.198081
deepconvnet,within_session,sub-004,ses-02,,,0,3.000000,144,36,20,1,0.550000,0.550000,0.548872,0.580000,0.734894,0.535376,0.134543
deepconvnet,within_session,sub-004,ses-02,,,0,4.000000,144,36,20,1,0.500000,0.500000,0.494949,0.570000,0.686034,0.492746,0.237994
deepconvnet,within_session,sub-004,ses-02,,,0,5.000000,144,36,20,2,0.650000,0.650000,0.601140,0.810000,0.591730,0.407593,0.083594
deepconvnet,within_session,sub-004,ses-02,,,0,6.000000,144,36,20,2,0.450000,0.450000,0.413333,0.400000,0.740272,0.547628,0.250859
deepconvnet,within_session,sub-004,ses-02,,,0,7.000000,144,36,20,8,0.500000,0.500000,0.479167,0.560000,0.758552,0.553130,0.221624
deepconvnet,within_session,sub-004,ses-02,,,0,8.000000,144,36,20,5,0.450000,0.450000,0.437340,0.430000,0.816763,0.603902,0.176390
deepconvnet,within_session,sub-004,ses-02,,,0,9.000000,144,36,20,4,0.200000,0.200000,0.191919,0.240000,0.816780,0.620383,0.421903
deepconvnet,within_session,sub-004,ses-03,,,0,0.000000,144,36,20,7,0.300000,0.300000,0.292929,0.270000,1.104385,0.770181,0.421148
deepconvnet,within_session,sub-004,ses-03,,,0,1.000000,144,36,20,5,0.550000,0.550000,0.548872,0.450000,0.771149,0.571350,0.285579
deepconvnet,within_session,sub-004,ses-03,,,0,2.000000,144,36,20,15,0.600000,0.600000,0.595960,0.640000,0.724526,0.528419,0.257606
deepconvnet,within_session,sub-004,ses-03,,,0,3.000000,144,36,20,2,0.500000,0.500000,0.494949,0.570000,0.678248,0.488637,0.252162
deepconvnet,within_session,sub-004,ses-03,,,0,4.000000,144,36,20,2,0.450000,0.450000,0.448622,0.510000,0.904054,0.600701,0.303362
deepconvnet,within_session,sub-004,ses-03,,,0,5.000000,144,36,20,6,0.500000,0.500000,0.450549,0.700000,0.675155,0.488627,0.207879
deepconvnet,within_session,sub-004,ses-03,,,0,6.000000,144,36,20,1,0.650000,0.650000,0.626667,0.740000,0.619789,0.429259,0.165974
deepconvnet,within_session,sub-004,ses-03,,,0,7.000000,144,36,20,3,0.700000,0.700000,0.687500,0.610000,0.671673,0.475159,0.213932
deepconvnet,within_session,sub-004,ses-03,,,0,8.000000,144,36,20,8,0.550000,0.550000,0.487179,0.600000,0.832877,0.603176,0.271137
deepconvnet,within_session,sub-004,ses-03,,,0,9.000000,144,36,20,1,0.500000,0.500000,0.404762,0.480000,0.756307,0.549998,0.181425
deepconvnet,within_session,sub-005,ses-01,,,0,0.000000,144,36,20,89,0.950000,0.950000,0.949875,0.970000,0.214953,0.103789,0.061913
deepconvnet,within_session,sub-005,ses-01,,,0,1.000000,144,36,20,21,0.750000,0.750000,0.749373,0.890000,0.410079,0.290907,0.166471
deepconvnet,within_session,sub-005,ses-01,,,0,2.000000,144,36,20,8,0.900000,0.900000,0.900000,0.960000,0.295647,0.169563,0.111636
deepconvnet,within_session,sub-005,ses-01,,,0,3.000000,144,36,20,23,0.700000,0.700000,0.687500,0.700000,0.802096,0.476319,0.206178
deepconvnet,within_session,sub-005,ses-01,,,0,4.000000,144,36,20,38,0.900000,0.900000,0.900000,0.900000,0.502066,0.222961,0.155751
deepconvnet,within_session,sub-005,ses-01,,,0,5.000000,144,36,20,13,0.850000,0.850000,0.846547,0.910000,0.380133,0.252872,0.136697
deepconvnet,within_session,sub-005,ses-01,,,0,6.000000,144,36,20,24,0.850000,0.850000,0.849624,0.960000,0.273488,0.164226,0.130194
deepconvnet,within_session,sub-005,ses-01,,,0,7.000000,144,36,20,23,0.850000,0.850000,0.846547,1.000000,0.221163,0.139894,0.161336
deepconvnet,within_session,sub-005,ses-01,,,0,8.000000,144,36,20,37,0.850000,0.850000,0.849624,0.900000,0.585911,0.272260,0.114911
deepconvnet,within_session,sub-005,ses-01,,,0,9.000000,144,36,20,44,0.750000,0.750000,0.749373,0.830000,0.805514,0.449994,0.256524
deepconvnet,within_session,sub-005,ses-02,,,0,0.000000,144,36,20,7,0.700000,0.700000,0.700000,0.820000,0.524874,0.349731,0.171458
deepconvnet,within_session,sub-005,ses-02,,,0,1.000000,144,36,20,21,0.750000,0.750000,0.749373,0.770000,0.804693,0.453580,0.235445
deepconvnet,within_session,sub-005,ses-02,,,0,2.000000,144,36,20,4,0.700000,0.700000,0.700000,0.810000,0.683803,0.453783,0.222275
deepconvnet,within_session,sub-005,ses-02,,,0,3.000000,144,36,20,13,0.650000,0.650000,0.649123,0.740000,0.607479,0.410548,0.200049
deepconvnet,within_session,sub-005,ses-02,,,0,4.000000,144,36,20,27,0.700000,0.700000,0.696970,0.860000,0.569062,0.375939,0.215048
deepconvnet,within_session,sub-005,ses-02,,,0,5.000000,144,36,20,8,0.900000,0.900000,0.898990,0.980000,0.295136,0.178473,0.155495
deepconvnet,within_session,sub-005,ses-02,,,0,6.000000,144,36,20,25,0.650000,0.650000,0.649123,0.730000,0.920846,0.544604,0.282057
deepconvnet,within_session,sub-005,ses-02,,,0,7.000000,144,36,20,13,0.750000,0.750000,0.744246,0.870000,0.542849,0.284101,0.169216
deepconvnet,within_session,sub-005,ses-02,,,0,8.000000,144,36,20,8,0.750000,0.750000,0.749373,0.880000,0.435854,0.279011,0.157597
deepconvnet,within_session,sub-005,ses-02,,,0,9.000000,144,36,20,27,1.000000,1.000000,1.000000,1.000000,0.080532,0.030494,0.070913
deepconvnet,within_session,sub-005,ses-03,,,0,0.000000,144,36,20,1,0.450000,0.450000,0.448622,0.480000,0.720033,0.525374,0.252120
deepconvnet,within_session,sub-005,ses-03,,,0,1.000000,144,36,20,6,0.650000,0.650000,0.626667,0.660000,0.628380,0.443465,0.195774
deepconvnet,within_session,sub-005,ses-03,,,0,2.000000,144,36,20,1,0.400000,0.400000,0.285714,0.680000,0.711370,0.524221,0.297188
deepconvnet,within_session,sub-005,ses-03,,,0,3.000000,144,36,20,1,0.450000,0.450000,0.373219,0.520000,0.796953,0.592888,0.274639
deepconvnet,within_session,sub-005,ses-03,,,0,4.000000,144,36,20,9,0.550000,0.550000,0.539642,0.570000,0.752230,0.551258,0.167165
deepconvnet,within_session,sub-005,ses-03,,,0,5.000000,144,36,20,2,0.600000,0.600000,0.600000,0.500000,0.751761,0.548287,0.277655
deepconvnet,within_session,sub-005,ses-03,,,0,6.000000,144,36,20,2,0.550000,0.550000,0.539642,0.530000,0.994950,0.662948,0.375608
deepconvnet,within_session,sub-005,ses-03,,,0,7.000000,144,36,20,21,0.400000,0.400000,0.340659,0.640000,0.774509,0.572351,0.314854
deepconvnet,within_session,sub-005,ses-03,,,0,8.000000,144,36,20,11,0.500000,0.500000,0.494949,0.510000,0.800101,0.576639,0.203712
deepconvnet,within_session,sub-005,ses-03,,,0,9.000000,144,36,20,1,0.550000,0.550000,0.487179,0.660000,0.687629,0.495476,0.183183
deepconvnet,within_session,sub-006,ses-01,,,0,0.000000,144,36,20,10,0.800000,0.800000,0.800000,0.900000,0.412631,0.258432,0.208870
deepconvnet,within_session,sub-006,ses-01,,,0,1.000000,144,36,20,44,0.800000,0.800000,0.800000,0.800000,1.643772,0.364763,0.178317
deepconvnet,within_session,sub-006,ses-01,,,0,2.000000,144,36,20,20,0.900000,0.900000,0.900000,0.970000,0.229906,0.131878,0.084121
deepconvnet,within_session,sub-006,ses-01,,,0,3.000000,144,36,20,14,0.950000,0.950000,0.949875,0.990000,0.154620,0.093515,0.044432
deepconvnet,within_session,sub-006,ses-01,,,0,4.000000,144,36,20,22,0.900000,0.900000,0.900000,0.950000,0.232993,0.132788,0.100610
deepconvnet,within_session,sub-006,ses-01,,,0,5.000000,144,36,20,1,0.850000,0.850000,0.849624,0.870000,0.509549,0.321728,0.223929
deepconvnet,within_session,sub-006,ses-01,,,0,6.000000,144,36,20,16,0.900000,0.900000,0.900000,0.970000,0.235923,0.156839,0.106513
deepconvnet,within_session,sub-006,ses-01,,,0,7.000000,144,36,20,11,0.850000,0.850000,0.846547,1.000000,0.300053,0.215434,0.106189
deepconvnet,within_session,sub-006,ses-01,,,0,8.000000,144,36,20,77,0.900000,0.900000,0.900000,0.970000,0.320362,0.172948,0.108027
deepconvnet,within_session,sub-006,ses-01,,,0,9.000000,144,36,20,36,0.800000,0.800000,0.791667,0.920000,0.875249,0.282285,0.167674
deepconvnet,within_session,sub-006,ses-02,,,0,0.000000,144,36,20,14,0.900000,0.900000,0.900000,0.990000,0.169440,0.126832,0.085829
deepconvnet,within_session,sub-006,ses-02,,,0,1.000000,144,36,20,87,0.950000,0.950000,0.949875,1.000000,0.070590,0.046558,0.050359
deepconvnet,within_session,sub-006,ses-02,,,0,2.000000,144,36,20,56,1.000000,1.000000,1.000000,1.000000,0.030161,0.014856,0.025228
deepconvnet,within_session,sub-006,ses-02,,,0,3.000000,144,36,20,47,0.900000,0.900000,0.898990,1.000000,0.256102,0.152610,0.097060
deepconvnet,within_session,sub-006,ses-02,,,0,4.000000,144,36,20,37,1.000000,1.000000,1.000000,1.000000,0.024903,0.007247,0.022774
deepconvnet,within_session,sub-006,ses-02,,,0,5.000000,144,36,20,28,0.950000,0.950000,0.949875,1.000000,0.130039,0.084381,0.052368
deepconvnet,within_session,sub-006,ses-02,,,0,6.000000,144,36,20,44,0.950000,0.950000,0.949875,0.980000,0.115126,0.083635,0.077082
deepconvnet,within_session,sub-006,ses-02,,,0,7.000000,144,36,20,47,0.900000,0.900000,0.900000,0.990000,0.219521,0.154712,0.091746
deepconvnet,within_session,sub-006,ses-02,,,0,8.000000,144,36,20,1,0.850000,0.850000,0.849624,0.960000,0.305174,0.181813,0.140439
deepconvnet,within_session,sub-006,ses-02,,,0,9.000000,144,36,20,37,0.950000,0.950000,0.949875,1.000000,0.129972,0.084439,0.051578
deepconvnet,within_session,sub-006,ses-03,,,0,0.000000,144,36,20,31,1.000000,1.000000,1.000000,1.000000,0.030800,0.012833,0.026709
deepconvnet,within_session,sub-006,ses-03,,,0,1.000000,144,36,20,66,0.950000,0.950000,0.949875,1.000000,0.094178,0.070890,0.044170
deepconvnet,within_session,sub-006,ses-03,,,0,2.000000,144,36,20,36,1.000000,1.000000,1.000000,1.000000,0.005089,0.000211,0.005035
deepconvnet,within_session,sub-006,ses-03,,,0,3.000000,144,36,20,31,0.950000,0.950000,0.949875,1.000000,0.199173,0.096271,0.048470
deepconvnet,within_session,sub-006,ses-03,,,0,4.000000,144,36,20,44,0.950000,0.950000,0.949875,1.000000,0.085294,0.057075,0.028765
deepconvnet,within_session,sub-006,ses-03,,,0,5.000000,144,36,20,29,1.000000,1.000000,1.000000,1.000000,0.004225,0.000476,0.004100
deepconvnet,within_session,sub-006,ses-03,,,0,6.000000,144,36,20,88,1.000000,1.000000,1.000000,1.000000,0.001665,0.000020,0.001660
deepconvnet,within_session,sub-006,ses-03,,,0,7.000000,144,36,20,96,1.000000,1.000000,1.000000,1.000000,0.037235,0.020694,0.029961
deepconvnet,within_session,sub-006,ses-03,,,0,8.000000,144,36,20,20,0.900000,0.900000,0.898990,1.000000,0.341952,0.186249,0.092944
deepconvnet,within_session,sub-006,ses-03,,,0,9.000000,144,36,20,82,1.000000,1.000000,1.000000,1.000000,0.003220,0.000260,0.003152
deepconvnet,within_session,sub-007,ses-01,,,0,0.000000,144,36,20,1,0.500000,0.500000,0.479167,0.510000,0.725502,0.530805,0.241998
deepconvnet,within_session,sub-007,ses-01,,,0,1.000000,144,36,20,19,0.500000,0.500000,0.494949,0.520000,1.120505,0.631070,0.252039
deepconvnet,within_session,sub-007,ses-01,,,0,2.000000,144,36,20,8,0.600000,0.600000,0.595960,0.600000,0.761679,0.540724,0.211792
deepconvnet,within_session,sub-007,ses-01,,,0,3.000000,144,36,20,14,0.500000,0.500000,0.500000,0.570000,0.779379,0.543439,0.287279
deepconvnet,within_session,sub-007,ses-01,,,0,4.000000,144,36,20,6,0.750000,0.750000,0.744246,0.810000,0.579723,0.393803,0.239169
deepconvnet,within_session,sub-007,ses-01,,,0,5.000000,144,36,20,35,0.650000,0.650000,0.641944,0.680000,1.051933,0.543425,0.280633
deepconvnet,within_session,sub-007,ses-01,,,0,6.000000,144,36,20,15,0.500000,0.500000,0.494949,0.590000,0.746325,0.516008,0.219961
deepconvnet,within_session,sub-007,ses-01,,,0,7.000000,144,36,20,12,0.650000,0.650000,0.649123,0.730000,0.623603,0.429080,0.197242
deepconvnet,within_session,sub-007,ses-01,,,0,8.000000,144,36,20,7,0.600000,0.600000,0.595960,0.580000,0.695833,0.502135,0.157084
deepconvnet,within_session,sub-007,ses-01,,,0,9.000000,144,36,20,37,0.750000,0.750000,0.744246,0.880000,0.606563,0.368375,0.176895
