model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
deepconvnet,cross_session,sub-001,,ses-01,ses-02,0,,160,40,200,1,0.510000,0.510000,0.441595,0.458200,0.720996,0.526074,0.121035
deepconvnet,cross_session,sub-001,,ses-01,ses-03,0,,160,40,200,1,0.505000,0.505000,0.442426,0.530400,0.695276,0.501305,0.080331
deepconvnet,cross_session,sub-001,,ses-02,ses-01,0,,160,40,200,22,0.625000,0.625000,0.620820,0.646150,1.656082,0.633392,0.285797
deepconvnet,cross_session,sub-001,,ses-02,ses-03,0,,160,40,200,22,0.850000,0.850000,0.849940,0.943700,0.340340,0.202258,0.068845
deepconvnet,cross_session,sub-001,,ses-03,ses-01,0,,160,40,200,43,0.665000,0.665000,0.664320,0.726500,1.380854,0.563898,0.270011
deepconvnet,cross_session,sub-001,,ses-03,ses-02,0,,160,40,200,43,0.905000,0.905000,0.904998,0.970300,0.263020,0.132268,0.065299
deepconvnet,cross_session,sub-002,,ses-01,ses-02,0,,160,40,200,13,0.600000,0.600000,0.597424,0.613100,0.763239,0.524156,0.136212
deepconvnet,cross_session,sub-002,,ses-01,ses-03,0,,160,40,200,13,0.600000,0.600000,0.595101,0.661500,0.696507,0.484686,0.102958
deepconvnet,cross_session,sub-002,,ses-02,ses-01,0,,160,40,200,2,0.495000,0.495000,0.477104,0.496800,0.761724,0.555620,0.154297
deepconvnet,cross_session,sub-002,,ses-02,ses-03,0,,160,40,200,2,0.590000,0.590000,0.572917,0.620700,0.685315,0.489784,0.067708
deepconvnet,cross_session,sub-002,,ses-03,ses-01,0,,160,40,200,8,0.630000,0.630000,0.629073,0.695200,0.748330,0.488335,0.156088
deepconvnet,cross_session,sub-002,,ses-03,ses-02,0,,160,40,200,8,0.620000,0.620000,0.618129,0.675000,0.857174,0.506700,0.145495
deepconvnet,cross_session,sub-003,,ses-01,ses-02,0,,160,40,200,44,0.775000,0.775000,0.770823,0.867000,0.726191,0.362252,0.146659
deepconvnet,cross_session,sub-003,,ses-01,ses-03,0,,160,40,200,44,0.805000,0.805000,0.804173,0.859300,0.952169,0.322583,0.119663
deepconvnet,cross_session,sub-003,,ses-02,ses-01,0,,160,40,200,47,0.775000,0.775000,0.774317,0.850200,1.195661,0.393067,0.189585
deepconvnet,cross_session,sub-003,,ses-02,ses-03,0,,160,40,200,47,0.790000,0.790000,0.788647,0.870250,1.321306,0.376942,0.194992
deepconvnet,cross_session,sub-003,,ses-03,ses-01,0,,160,40,200,1,0.520000,0.520000,0.514121,0.510100,0.741364,0.541265,0.124221
deepconvnet,cross_session,sub-003,,ses-03,ses-02,0,,160,40,200,1,0.510000,0.510000,0.432279,0.525900,0.710127,0.514282,0.093895
deepconvnet,cross_session,sub-004,,ses-01,ses-02,0,,160,40,200,19,0.495000,0.495000,0.490401,0.507700,0.887393,0.602587,0.196422
deepconvnet,cross_session,sub-004,,ses-01,ses-03,0,,160,40,200,19,0.540000,0.540000,0.539586,0.556800,0.822711,0.574079,0.166237
deepconvnet,cross_session,sub-004,,ses-02,ses-01,0,,160,40,200,3,0.495000,0.495000,0.494381,0.514200,0.766995,0.558575,0.155945
deepconvnet,cross_session,sub-004,,ses-02,ses-03,0,,160,40,200,3,0.485000,0.485000,0.480310,0.486900,0.847525,0.610061,0.226841
deepconvnet,cross_session,sub-004,,ses-03,ses-01,0,,160,40,200,4,0.485000,0.485000,0.479259,0.469600,0.799385,0.587215,0.182116
deepconvnet,cross_session,sub-004,,ses-03,ses-02,0,,160,40,200,4,0.505000,0.505000,0.485434,0.448100,0.819272,0.592137,0.174574
deepconvnet,cross_session,sub-005,,ses-01,ses-02,0,,160,40,200,100,0.840000,0.840000,0.839856,0.915100,0.667280,0.272072,0.124801
deepconvnet,cross_session,sub-005,,ses-01,ses-03,0,,160,40,200,100,0.630000,0.630000,0.621483,0.678200,1.591480,0.611953,0.276369
deepconvnet,cross_session,sub-005,,ses-02,ses-01,0,,160,40,200,15,0.740000,0.740000,0.739896,0.809600,0.606223,0.376975,0.118310
deepconvnet,cross_session,sub-005,,ses-02,ses-03,0,,160,40,200,15,0.505000,0.505000,0.504889,0.509800,0.896260,0.625379,0.211157
deepconvnet,cross_session,sub-005,,ses-03,ses-01,0,,160,40,200,33,0.775000,0.775000,0.774994,0.856400,0.563545,0.306055,0.076120
deepconvnet,cross_session,sub-005,,ses-03,ses-02,0,,160,40,200,33,0.750000,0.750000,0.749775,0.820300,0.584372,0.347263,0.097122
deepconvnet,cross_session,sub-006,,ses-01,ses-02,0,,160,40,200,43,0.890000,0.890000,0.889989,0.946100,0.327419,0.175404,0.062787
deepconvnet,cross_session,sub-006,,ses-01,ses-03,0,,160,40,200,43,0.950000,0.950000,0.949995,0.980900,0.184231,0.076794,0.028093
deepconvnet,cross_session,sub-006,,ses-02,ses-01,0,,160,40,200,34,0.785000,0.785000,0.779707,0.846300,1.567113,0.386393,0.179578
deepconvnet,cross_session,sub-006,,ses-02,ses-03,0,,160,40,200,34,0.850000,0.850000,0.848163,0.901700,1.072265,0.285057,0.144355
deepconvnet,cross_session,sub-006,,ses-03,ses-01,0,,160,40,200,31,0.510000,0.510000,0.450118,0.537400,4.177342,0.906942,0.455176
deepconvnet,cross_session,sub-006,,ses-03,ses-02,0,,160,40,200,31,0.650000,0.650000,0.615385,0.826500,1.684665,0.621518,0.300040
deepconvnet,cross_session,sub-007,,ses-01,ses-02,0,,160,40,200,34,0.775000,0.775000,0.774045,0.859000,0.505085,0.314831,0.079346
deepconvnet,cross_session,sub-007,,ses-01,ses-03,0,,160,40,200,34,0.850000,0.850000,0.849624,0.884900,0.478424,0.256235,0.095640
deepconvnet,cross_session,sub-007,,ses-02,ses-01,0,,160,40,200,3,0.630000,0.630000,0.630000,0.685000,0.769249,0.503318,0.155661
deepconvnet,cross_session,sub-007,,ses-02,ses-03,0,,160,40,200,3,0.885000,0.885000,0.884651,0.926000,0.364395,0.197556,0.083638
deepconvnet,cross_session,sub-007,,ses-03,ses-01,0,,160,40,200,4,0.625000,0.625000,0.580713,0.710200,1.135790,0.608852,0.272126
deepconvnet,cross_session,sub-007,,ses-03,ses-02,0,,160,40,200,4,0.610000,0.610000,0.559023,0.800200,0.991959,0.578700,0.271627
deepconvnet,cross_session,sub-008,,ses-01,ses-02,0,,160,40,200,6,0.600000,0.600000,0.599840,0.613100,0.709106,0.501056,0.069680
deepconvnet,cross_session,sub-008,,ses-01,ses-03,0,,160,40,200,6,0.580000,0.580000,0.577932,0.616100,0.698773,0.491925,0.109663
deepconvnet,cross_session,sub-008,,ses-02,ses-01,0,,160,40,200,21,0.645000,0.645000,0.644280,0.703600,0.993461,0.497827,0.196755
deepconvnet,cross_session,sub-008,,ses-02,ses-03,0,,160,40,200,21,0.810000,0.810000,0.809524,0.901600,0.681143,0.298085,0.137513
deepconvnet,cross_session,sub-008,,ses-03,ses-01,0,,160,40,200,4,0.535000,0.535000,0.496957,0.536100,0.846925,0.596033,0.179260
deepconvnet,cross_session,sub-008,,ses-03,ses-02,0,,160,40,200,4,0.520000,0.520000,0.465241,0.527300,0.825220,0.591268,0.192344
deepconvnet,cross_session,sub-009,,ses-01,ses-02,0,,160,40,200,13,0.745000,0.745000,0.744483,0.801300,0.616540,0.379066,0.090049
deepconvnet,cross_session,sub-009,,ses-01,ses-03,0,,160,40,200,13,0.580000,0.580000,0.579327,0.597500,0.937177,0.582713,0.200528
deepconvnet,cross_session,sub-009,,ses-02,ses-01,0,,160,40,200,2,0.625000,0.625000,0.603080,0.745700,0.634946,0.442086,0.053081
deepconvnet,cross_session,sub-009,,ses-02,ses-03,0,,160,40,200,2,0.550000,0.550000,0.495006,0.636600,0.715291,0.508073,0.100461
deepconvnet,cross_session,sub-009,,ses-03,ses-01,0,,160,40,200,7,0.635000,0.635000,0.632935,0.676300,0.781668,0.503455,0.149481
deepconvnet,cross_session,sub-009,,ses-03,ses-02,0,,160,40,200,7,0.610000,0.610000,0.598394,0.672800,0.785493,0.529203,0.187086
deepconvnet,cross_session,sub-010,,ses-01,ses-02,0,,160,40,200,4,0.560000,0.560000,0.471090,0.832600,0.796436,0.554746,0.262077
deepconvnet,cross_session,sub-010,,ses-01,ses-03,0,,160,40,200,4,0.495000,0.495000,0.331104,0.603900,1.099397,0.740817,0.360995
deepconvnet,cross_session,sub-010,,ses-02,ses-01,0,,160,40,200,20,0.730000,0.730000,0.729892,0.799000,0.901087,0.422465,0.174907
deepconvnet,cross_session,sub-010,,ses-02,ses-03,0,,160,40,200,20,0.500000,0.500000,0.466667,0.519200,1.103776,0.702370,0.299425
deepconvnet,cross_session,sub-010,,ses-03,ses-01,0,,160,40,200,7,0.510000,0.510000,0.509559,0.512900,0.821881,0.589212,0.179306
deepconvnet,cross_session,sub-010,,ses-03,ses-02,0,,160,40,200,7,0.505000,0.505000,0.504690,0.503000,0.903549,0.631589,0.210938
deepconvnet,cross_session,sub-011,,ses-01,ses-02,0,,160,40,200,1,0.630000,0.630000,0.629852,0.626300,1.094489,0.550351,0.170421
deepconvnet,cross_session,sub-011,,ses-01,ses-03,0,,160,40,200,1,0.875000,0.875000,0.874090,0.971500,0.322170,0.183286,0.063019
deepconvnet,cross_session,sub-011,,ses-02,ses-01,0,,160,40,200,31,0.870000,0.870000,0.869948,0.944100,0.379706,0.195480,0.083363
deepconvnet,cross_session,sub-011,,ses-02,ses-03,0,,160,40,200,31,0.830000,0.830000,0.827918,0.917700,0.701520,0.286373,0.113664
deepconvnet,cross_session,sub-011,,ses-03,ses-01,0,,160,40,200,41,0.935000,0.935000,0.934985,0.959800,0.303799,0.125734,0.057559
deepconvnet,cross_session,sub-011,,ses-03,ses-02,0,,160,40,200,41,0.600000,0.600000,0.575552,0.680450,1.702144,0.676391,0.318056
deepconvnet,cross_session,sub-012,,ses-01,ses-02,0,,160,40,200,1,0.485000,0.485000,0.383953,0.525500,0.780471,0.572137,0.191450
deepconvnet,cross_session,sub-012,,ses-01,ses-03,0,,160,40,200,1,0.495000,0.495000,0.347861,0.544100,0.790165,0.581004,0.208373
deepconvnet,cross_session,sub-012,,ses-02,ses-01,0,,160,40,200,2,0.490000,0.490000,0.489183,0.465300,0.762723,0.560761,0.149183
deepconvnet,cross_session,sub-012,,ses-02,ses-03,0,,160,40,200,2,0.530000,0.530000,0.527686,0.530300,0.722160,0.523540,0.070217
deepconvnet,cross_session,sub-012,,ses-03,ses-01,0,,160,40,200,1,0.500000,0.500000,0.499800,0.519300,0.789119,0.576321,0.214271
deepconvnet,cross_session,sub-012,,ses-03,ses-02,0,,160,40,200,1,0.555000,0.555000,0.554454,0.533300,0.836303,0.593230,0.216709
deepconvnet,cross_session,sub-013,,ses-01,ses-02,0,,160,40,200,1,0.695000,0.695000,0.685364,0.748600,0.935633,0.442727,0.098249
deepconvnet,cross_session,sub-013,,ses-01,ses-03,0,,160,40,200,1,0.635000,0.635000,0.602732,0.739700,0.651450,0.456285,0.093121
deepconvnet,cross_session,sub-013,,ses-02,ses-01,0,,160,40,200,13,0.570000,0.570000,0.552083,0.645900,0.753269,0.528345,0.181978
deepconvnet,cross_session,sub-013,,ses-02,ses-03,0,,160,40,200,13,0.715000,0.715000,0.707024,0.820600,0.598074,0.375367,0.092580
deepconvnet,cross_session,sub-013,,ses-03,ses-01,0,,160,40,200,2,0.660000,0.660000,0.655836,0.727000,0.686542,0.451354,0.117892
deepconvnet,cross_session,sub-013,,ses-03,ses-02,0,,160,40,200,2,0.710000,0.710000,0.693802,0.836500,0.888363,0.442277,0.159280
deepconvnet,cross_session,sub-014,,ses-01,ses-02,0,,160,40,200,4,0.480000,0.480000,0.442299,0.468000,0.723961,0.529383,0.107477
deepconvnet,cross_session,sub-014,,ses-01,ses-03,0,,160,40,200,4,0.555000,0.555000,0.535478,0.545800,0.705185,0.506603,0.095524
deepconvnet,cross_session,sub-014,,ses-02,ses-01,0,,160,40,200,16,0.525000,0.525000,0.522985,0.531200,1.067695,0.665588,0.278025
deepconvnet,cross_session,sub-014,,ses-02,ses-03,0,,160,40,200,16,0.495000,0.495000,0.484154,0.434800,1.176407,0.712868,0.251492
deepconvnet,cross_session,sub-014,,ses-03,ses-01,0,,160,40,200,1,0.540000,0.540000,0.491094,0.556100,0.725362,0.524036,0.106879
deepconvnet,cross_session,sub-014,,ses-03,ses-02,0,,160,40,200,1,0.465000,0.465000,0.347063,0.431300,0.734308,0.537137,0.136982
deepconvnet,cross_session,sub-015,,ses-01,ses-02,0,,160,40,200,4,0.625000,0.625000,0.623409,0.683000,0.740398,0.489606,0.173349
deepconvnet,cross_session,sub-015,,ses-01,ses-03,0,,160,40,200,4,0.635000,0.635000,0.632935,0.644200,0.921600,0.513859,0.134515
deepconvnet,cross_session,sub-015,,ses-02,ses-01,0,,160,40,200,6,0.575000,0.575000,0.545442,0.574400,0.733350,0.527552,0.124600
deepconvnet,cross_session,sub-015,,ses-02,ses-03,0,,160,40,200,6,0.530000,0.530000,0.480031,0.581800,0.987394,0.580969,0.193634
deepconvnet,cross_session,sub-015,,ses-03,ses-01,0,,160,40,200,54,0.610000,0.610000,0.599754,0.660100,0.860872,0.548249,0.185424
deepconvnet,cross_session,sub-015,,ses-03,ses-02,0,,160,40,200,54,0.640000,0.640000,0.636364,0.709600,0.766118,0.485870,0.140997
deepconvnet,cross_session,sub-016,,ses-01,ses-02,0,,160,40,200,7,0.470000,0.470000,0.356484,0.382600,0.861442,0.638669,0.221885
deepconvnet,cross_session,sub-016,,ses-01,ses-03,0,,160,40,200,7,0.490000,0.490000,0.353120,0.464200,0.866903,0.630971,0.238850
deepconvnet,cross_session,sub-016,,ses-02,ses-01,0,,160,40,200,1,0.510000,0.510000,0.427302,0.543700,0.777508,0.567104,0.166666
deepconvnet,cross_session,sub-016,,ses-02,ses-03,0,,160,40,200,1,0.570000,0.570000,0.488095,0.568100,0.755515,0.548106,0.146676
deepconvnet,cross_session,sub-016,,ses-03,ses-01,0,,160,40,200,8,0.590000,0.590000,0.585859,0.632300,0.719244,0.504146,0.119484
deepconvnet,cross_session,sub-016,,ses-03,ses-02,0,,160,40,200,8,0.520000,0.520000,0.500000,0.548000,0.751249,0.548134,0.147654
deepconvnet,cross_session,sub-017,,ses-01,ses-02,0,,160,40,200,35,0.755000,0.755000,0.753217,0.857000,0.490513,0.319771,0.047264
deepconvnet,cross_session,sub-017,,ses-01,ses-03,0,,160,40,200,35,0.640000,0.640000,0.625000,0.818200,0.749378,0.479398,0.199849
deepconvnet,cross_session,sub-017,,ses-02,ses-01,0,,160,40,200,19,0.675000,0.675000,0.674927,0.751450,1.025862,0.471436,0.198401
deepconvnet,cross_session,sub-017,,ses-02,ses-03,0,,160,40,200,19,0.615000,0.615000,0.583502,0.800300,1.717815,0.670896,0.318093
deepconvnet,cross_session,sub-017,,ses-03,ses-01,0,,160,40,200,8,0.705000,0.705000,0.704934,0.752500,0.786970,0.416986,0.088735
deepconvnet,cross_session,sub-017,,ses-03,ses-02,0,,160,40,200,8,0.745000,0.745000,0.740952,0.821100,0.544784,0.365630,0.071595
deepconvnet,cross_session,sub-018,,ses-01,ses-02,0,,160,40,200,18,0.705000,0.705000,0.703331,0.748200,0.605116,0.417921,0.077191
deepconvnet,cross_session,sub-018,,ses-01,ses-03,0,,160,40,200,18,0.595000,0.595000,0.594990,0.654500,0.657752,0.464997,0.059543
deepconvnet,cross_session,sub-018,,ses-02,ses-01,0,,160,40,200,10,0.690000,0.690000,0.689503,0.731450,0.977928,0.453843,0.138672
deepconvnet,cross_session,sub-018,,ses-02,ses-03,0,,160,40,200,10,0.545000,0.545000,0.544898,0.593200,0.924701,0.588630,0.218502
deepconvnet,cross_session,sub-018,,ses-03,ses-01,0,,160,40,200,36,0.660000,0.660000,0.658772,0.697200,1.258103,0.563017,0.249530
deepconvnet,cross_session,sub-018,,ses-03,ses-02,0,,160,40,200,36,0.650000,0.650000,0.643003,0.721200,0.796512,0.503663,0.186290
deepconvnet,cross_session,sub-019,,ses-01,ses-02,0,,160,40,200,1,0.525000,0.525000,0.522985,0.529100,0.716940,0.520491,0.071260
deepconvnet,cross_session,sub-019,,ses-01,ses-03,0,,160,40,200,1,0.525000,0.525000,0.407712,0.583500,0.768401,0.562563,0.182317
deepconvnet,cross_session,sub-019,,ses-02,ses-01,0,,160,40,200,17,0.565000,0.565000,0.564728,0.564200,1.036508,0.648332,0.261134
deepconvnet,cross_session,sub-019,,ses-02,ses-03,0,,160,40,200,17,0.855000,0.855000,0.854706,0.915500,0.392929,0.224894,0.050675
deepconvnet,cross_session,sub-019,,ses-03,ses-01,0,,160,40,200,22,0.545000,0.545000,0.536554,0.607200,1.066027,0.646713,0.280763
deepconvnet,cross_session,sub-019,,ses-03,ses-02,0,,160,40,200,22,0.720000,0.720000,0.719298,0.778100,1.094724,0.457106,0.210989
deepconvnet,cross_session,sub-020,,ses-01,ses-02,0,,160,40,200,98,0.625000,0.625000,0.567362,0.890800,1.511851,0.625218,0.313448
deepconvnet,cross_session,sub-020,,ses-01,ses-03,0,,160,40,200,98,0.550000,0.550000,0.464286,0.696400,1.570179,0.719740,0.353526
deepconvnet,cross_session,sub-020,,ses-02,ses-01,0,,160,40,200,55,0.765000,0.765000,0.762380,0.854400,1.550992,0.405164,0.193744
deepconvnet,cross_session,sub-020,,ses-02,ses-03,0,,160,40,200,55,0.505000,0.505000,0.503996,0.510500,1.632296,0.767897,0.353290
deepconvnet,cross_session,sub-020,,ses-03,ses-01,0,,160,40,200,34,0.525000,0.525000,0.460825,0.530500,5.472876,0.950745,0.478455
deepconvnet,cross_session,sub-020,,ses-03,ses-02,0,,160,40,200,34,0.360000,0.360000,0.330474,0.287100,2.771417,1.102330,0.530811
deepconvnet,cross_session,sub-021,,ses-01,ses-02,0,,160,40,200,1,0.525000,0.525000,0.420290,0.585700,0.787390,0.567474,0.168595
deepconvnet,cross_session,sub-021,,ses-01,ses-03,0,,160,40,200,1,0.535000,0.535000,0.426475,0.590000,0.733273,0.534485,0.159259
deepconvnet,cross_session,sub-021,,ses-02,ses-01,0,,160,40,200,14,0.625000,0.625000,0.624540,0.689300,0.674240,0.469921,0.116101
deepconvnet,cross_session,sub-021,,ses-02,ses-03,0,,160,40,200,14,0.600000,0.600000,0.573333,0.692100,0.853678,0.537295,0.199717
deepconvnet,cross_session,sub-021,,ses-03,ses-01,0,,160,40,200,2,0.505000,0.505000,0.344349,0.625200,1.704637,0.887302,0.446239
deepconvnet,cross_session,sub-021,,ses-03,ses-02,0,,160,40,200,2,0.490000,0.490000,0.468750,0.508600,1.622983,0.854767,0.404212
deepconvnet,cross_session,sub-022,,ses-01,ses-02,0,,160,40,200,47,0.535000,0.535000,0.520309,0.605600,0.982601,0.600890,0.255885
deepconvnet,cross_session,sub-022,,ses-01,ses-03,0,,160,40,200,47,0.600000,0.600000,0.573333,0.668000,0.933297,0.550334,0.185649
deepconvnet,cross_session,sub-022,,ses-02,ses-01,0,,160,40,200,26,0.500000,0.500000,0.497538,0.525600,1.143485,0.711811,0.312724
deepconvnet,cross_session,sub-022,,ses-02,ses-03,0,,160,40,200,26,0.630000,0.630000,0.629852,0.706300,0.810413,0.493994,0.176838
deepconvnet,cross_session,sub-022,,ses-03,ses-01,0,,160,40,200,13,0.635000,0.635000,0.632344,0.673400,1.095449,0.540798,0.212483
deepconvnet,cross_session,sub-022,,ses-03,ses-02,0,,160,40,200,13,0.620000,0.620000,0.618627,0.588800,1.184985,0.636874,0.282942
deepconvnet,cross_session,sub-023,,ses-02,ses-03,0,,160,40,200,7,0.730000,0.730000,0.729757,0.773000,0.652009,0.396845,0.109245
deepconvnet,cross_session,sub-023,,ses-03,ses-02,0,,160,40,200,2,0.565000,0.565000,0.563154,0.581800,0.995658,0.630622,0.257545
deepconvnet,cross_session,sub-025,,ses-01,ses-02,0,,160,40,200,3,0.870000,0.870000,0.869987,0.943300,0.343681,0.180977,0.068734
deepconvnet,cross_session,sub-025,,ses-01,ses-03,0,,160,40,200,3,0.825000,0.825000,0.824891,0.901400,0.531153,0.265518,0.103810
deepconvnet,cross_session,sub-025,,ses-02,ses-01,0,,160,40,200,24,0.880000,0.880000,0.879952,0.937800,0.423081,0.193775,0.079471
deepconvnet,cross_session,sub-025,,ses-02,ses-03,0,,160,40,200,24,0.875000,0.875000,0.874847,0.936400,0.466877,0.213250,0.087765
deepconvnet,cross_session,sub-025,,ses-03,ses-01,0,,160,40,200,18,0.805000,0.805000,0.804761,0.866700,0.542365,0.318407,0.115807
deepconvnet,cross_session,sub-025,,ses-03,ses-02,0,,160,40,200,18,0.890000,0.890000,0.890000,0.940400,0.341363,0.178021,0.041591
deepconvnet,cross_session,sub-026,,ses-02,ses-03,0,,160,40,200,10,0.890000,0.890000,0.889458,0.956100,0.328164,0.171890,0.049635
deepconvnet,cross_session,sub-026,,ses-03,ses-02,0,,160,40,200,4,0.910000,0.910000,0.909774,0.958400,0.282651,0.146194,0.035157
deepconvnet,cross_session,sub-027,,ses-01,ses-02,0,,160,40,200,23,0.575000,0.575000,0.574138,0.620850,2.269325,0.735501,0.364237
deepconvnet,cross_session,sub-027,,ses-01,ses-03,0,,160,40,200,23,0.705000,0.705000,0.699524,0.787300,0.743966,0.434003,0.157373
deepconvnet,cross_session,sub-027,,ses-02,ses-01,0,,160,40,200,3,0.580000,0.580000,0.513382,0.745900,0.656550,0.463976,0.104400
deepconvnet,cross_session,sub-027,,ses-02,ses-03,0,,160,40,200,3,0.595000,0.595000,0.547170,0.760900,0.646169,0.454635,0.107768
deepconvnet,cross_session,sub-027,,ses-03,ses-01,0,,160,40,200,21,0.790000,0.790000,0.789979,0.818750,0.889901,0.365331,0.154342
deepconvnet,cross_session,sub-027,,ses-03,ses-02,0,,160,40,200,21,0.580000,0.580000,0.578483,0.628150,2.531314,0.768597,0.383495
deepconvnet,cross_session,sub-028,,ses-01,ses-02,0,,160,40,200,29,0.720000,0.720000,0.717172,0.798300,1.258899,0.464044,0.223389
deepconvnet,cross_session,sub-028,,ses-01,ses-03,0,,160,40,200,29,0.580000,0.580000,0.579958,0.617400,1.266378,0.605263,0.244095
deepconvnet,cross_session,sub-028,,ses-02,ses-01,0,,160,40,200,17,0.550000,0.550000,0.459070,0.841100,0.762897,0.535335,0.248503
deepconvnet,cross_session,sub-028,,ses-02,ses-03,0,,160,40,200,17,0.495000,0.495000,0.331104,0.645500,1.201556,0.769955,0.390257
deepconvnet,cross_session,sub-028,,ses-03,ses-01,0,,160,40,200,7,0.520000,0.520000,0.391172,0.599000,1.099582,0.726126,0.331370
deepconvnet,cross_session,sub-028,,ses-03,ses-02,0,,160,40,200,7,0.610000,0.610000,0.599754,0.628600,1.059441,0.588456,0.209630
deepconvnet,cross_session,sub-029,,ses-01,ses-02,0,,160,40,200,16,0.500000,0.500000,0.485120,0.500450,4.037676,0.929762,0.459663
deepconvnet,cross_session,sub-029,,ses-01,ses-03,0,,160,40,200,16,0.525000,0.525000,0.497235,0.526700,2.105126,0.839779,0.397123
deepconvnet,cross_session,sub-029,,ses-02,ses-01,0,,160,40,200,21,0.335000,0.335000,0.327587,0.323600,1.572874,0.949759,0.467339
deepconvnet,cross_session,sub-029,,ses-02,ses-03,0,,160,40,200,21,0.935000,0.935000,0.934920,0.990600,0.137722,0.077766,0.031332
deepconvnet,cross_session,sub-029,,ses-03,ses-01,0,,160,40,200,26,0.425000,0.425000,0.402271,0.445900,1.565170,0.867607,0.405552
deepconvnet,cross_session,sub-029,,ses-03,ses-02,0,,160,40,200,26,0.725000,0.725000,0.723833,0.765850,2.032480,0.500829,0.244822
deepconvnet,cross_session,sub-030,,ses-01,ses-02,0,,160,40,200,17,0.525000,0.525000,0.386602,0.935500,0.682472,0.489332,0.011806
deepconvnet,cross_session,sub-030,,ses-01,ses-03,0,,160,40,200,17,0.600000,0.600000,0.523810,0.927300,0.680093,0.486955,0.087240
deepconvnet,cross_session,sub-030,,ses-02,ses-01,0,,160,40,200,3,0.890000,0.890000,0.889824,0.955650,0.424074,0.176711,0.062304
deepconvnet,cross_session,sub-030,,ses-02,ses-03,0,,160,40,200,3,0.905000,0.905000,0.904979,0.957100,0.269879,0.162896,0.059352
deepconvnet,cross_session,sub-030,,ses-03,ses-01,0,,160,40,200,1,0.790000,0.790000,0.785166,0.924550,0.592316,0.310531,0.091834
deepconvnet,cross_session,sub-030,,ses-03,ses-02,0,,160,40,200,1,0.840000,0.840000,0.839856,0.927700,0.356528,0.227948,0.072087
deepconvnet,cross_session,sub-031,,ses-01,ses-02,0,,160,40,200,24,0.630000,0.630000,0.628178,0.709200,1.653704,0.616313,0.286317
deepconvnet,cross_session,sub-031,,ses-01,ses-03,0,,160,40,200,24,0.605000,0.605000,0.597667,0.673400,2.493665,0.706831,0.341420
deepconvnet,cross_session,sub-031,,ses-02,ses-01,0,,160,40,200,17,0.635000,0.635000,0.588860,0.810000,1.134185,0.577963,0.269087
deepconvnet,cross_session,sub-031,,ses-02,ses-03,0,,160,40,200,17,0.770000,0.770000,0.769793,0.840800,0.947404,0.373682,0.170194
deepconvnet,cross_session,sub-031,,ses-03,ses-01,0,,160,40,200,8,0.530000,0.530000,0.410658,0.754100,1.092959,0.687384,0.346112
deepconvnet,cross_session,sub-031,,ses-03,ses-02,0,,160,40,200,8,0.690000,0.690000,0.659341,0.903800,0.607236,0.413928,0.143391
deepconvnet,cross_session,sub-032,,ses-01,ses-03,0,,160,40,200,8,0.595000,0.595000,0.594178,0.658200,0.684860,0.478810,0.096878
deepconvnet,cross_session,sub-032,,ses-03,ses-01,0,,160,40,200,10,0.565000,0.565000,0.564902,0.577600,1.049584,0.609240,0.220870
deepconvnet,cross_session,sub-033,,ses-01,ses-02,0,,160,40,200,9,0.760000,0.760000,0.751964,0.909800,0.580381,0.347995,0.135714
deepconvnet,cross_session,sub-033,,ses-01,ses-03,0,,160,40,200,9,0.775000,0.775000,0.766106,0.897900,0.616429,0.350931,0.143886
deepconvnet,cross_session,sub-033,,ses-02,ses-01,0,,160,40,200,17,0.770000,0.770000,0.762298,0.903500,0.691178,0.375220,0.168273
deepconvnet,cross_session,sub-033,,ses-02,ses-03,0,,160,40,200,17,0.840000,0.840000,0.839984,0.887100,0.588641,0.273276,0.113808
deepconvnet,cross_session,sub-033,,ses-03,ses-01,0,,160,40,200,88,0.855000,0.855000,0.854996,0.943300,0.466997,0.217484,0.105379
deepconvnet,cross_session,sub-033,,ses-03,ses-02,0,,160,40,200,88,0.885000,0.885000,0.884974,0.949900,0.402460,0.201249,0.093502
deepconvnet,cross_session,sub-034,,ses-01,ses-02,0,,160,40,200,5,0.770000,0.770000,0.768519,0.858600,0.488351,0.314776,0.073817
deepconvnet,cross_session,sub-034,,ses-01,ses-03,0,,160,40,200,5,0.710000,0.710000,0.705763,0.791400,0.549999,0.379156,0.059843
deepconvnet,cross_session,sub-034,,ses-02,ses-01,0,,160,40,200,21,0.675000,0.675000,0.664732,0.675150,1.860013,0.605483,0.288399
deepconvnet,cross_session,sub-034,,ses-02,ses-03,0,,160,40,200,21,0.915000,0.915000,0.914998,0.966000,0.250458,0.133943,0.046373
deepconvnet,cross_session,sub-034,,ses-03,ses-01,0,,160,40,200,22,0.725000,0.725000,0.721934,0.757300,1.147075,0.479123,0.207216
deepconvnet,cross_session,sub-034,,ses-03,ses-02,0,,160,40,200,22,0.910000,0.910000,0.909557,0.975900,0.300107,0.152760,0.052467
deepconvnet,cross_session,sub-035,,ses-01,ses-02,0,,160,40,200,18,0.950000,0.950000,0.949980,0.983500,0.170974,0.087914,0.028825
deepconvnet,cross_session,sub-035,,ses-01,ses-03,0,,160,40,200,18,0.860000,0.860000,0.859944,0.939100,0.529114,0.212941,0.093090
