model,seed,subject,source_session,target_session,direction,status
eegnet,2,sub-028,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-028,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-028,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-028,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-028,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-028,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-028,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-028,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-028,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-028,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-028,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-028,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-028,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-028,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-028,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-028,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-028,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-028,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-028,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-028,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-028,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-028,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-028,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-028,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-028,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-028,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-028,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-028,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-029,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-029,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-029,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-029,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-029,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-029,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-029,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-029,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-029,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-029,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-029,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-029,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-029,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-029,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-029,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-029,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-029,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-029,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-029,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-029,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-029,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-029,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-029,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-029,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-029,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-029,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-029,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-029,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-029,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-029,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-029,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-029,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-029,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-029,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-029,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-029,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-029,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-029,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-029,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-029,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-029,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-029,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-029,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-029,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-029,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-029,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-029,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-029,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-029,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-029,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-029,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-029,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-029,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-029,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-029,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-029,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-029,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-029,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-029,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-029,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-029,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-029,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-029,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-029,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-029,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-029,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-029,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-029,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-029,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-029,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-029,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-029,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-029,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-029,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-029,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-029,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-029,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-029,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-029,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-029,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-029,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-029,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-029,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-029,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-029,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-029,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-029,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-029,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-029,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-029,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-030,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-030,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-030,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-030,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-030,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-030,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-030,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-030,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-030,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-030,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-030,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-030,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-030,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-030,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-030,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-030,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-030,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-030,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-030,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-030,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-030,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-030,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-030,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-030,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-030,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-030,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-030,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-030,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-030,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-030,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-030,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-030,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-030,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-030,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-030,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-030,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-030,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-030,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-030,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-030,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-030,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-030,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-030,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-030,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-030,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-030,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-030,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-030,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-030,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-030,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-030,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-030,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-030,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-030,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-030,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-030,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-030,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-030,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-030,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-030,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-030,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-030,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-030,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-030,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-030,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-030,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-030,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-030,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-030,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-030,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-030,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-030,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-030,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-030,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-030,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-030,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-030,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-030,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-030,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-030,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-030,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-030,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-030,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-030,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-030,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-030,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-030,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-030,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-030,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-030,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-031,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-031,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-031,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-031,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-031,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-031,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-031,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-031,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-031,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-031,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-031,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-031,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-031,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-031,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-031,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-031,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-031,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-031,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-031,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-031,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-031,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-031,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-031,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-031,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-031,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-031,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-031,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-031,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-031,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-031,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-031,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-031,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-031,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-031,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-031,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-031,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-031,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-031,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-031,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-031,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-031,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-031,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-031,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-031,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-031,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-031,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-031,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-031,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-031,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-031,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-031,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-031,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-031,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-031,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-031,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-031,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-031,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-031,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-031,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-031,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-031,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-031,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-031,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-031,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-031,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-031,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-031,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-031,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-031,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-031,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-031,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-031,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-031,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-031,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-031,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-031,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-031,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-031,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-031,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-031,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-031,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-031,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-031,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-031,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-031,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-031,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-031,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-031,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-031,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-031,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-032,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-032,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-032,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-032,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-032,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-032,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-032,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-032,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-032,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-032,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-032,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-032,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-032,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-032,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-032,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-032,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-032,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-032,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-032,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-032,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-032,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-032,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-032,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-032,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-032,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-032,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-032,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-032,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-032,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-032,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-033,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-033,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-033,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-033,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-033,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-033,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-033,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-033,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-033,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-033,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-033,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-033,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-033,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-033,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-033,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-033,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-033,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-033,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-033,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-033,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-033,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-033,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-033,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-033,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-033,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-033,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-033,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-033,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-033,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-033,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-033,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-033,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-033,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-033,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-033,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-033,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-033,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-033,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-033,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-033,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-033,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-033,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-033,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-033,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-033,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-033,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-033,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-033,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-033,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-033,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-033,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-033,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-033,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-033,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-033,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-033,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-033,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-033,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-033,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-033,ses-02,ses-03,ses-02->ses-03,ok
