model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
deepconvnet,cross_session,sub-021,,ses-03,ses-05,3,,74,19,96,3,0.802083,0.803517,0.801545,0.895354,0.451392,0.274643,0.051004
deepconvnet,cross_session,sub-021,,ses-04,ses-01,3,,80,20,94,4,0.670213,0.670213,0.645110,0.849706,0.613716,0.421653,0.135778
deepconvnet,cross_session,sub-021,,ses-04,ses-02,3,,80,20,99,4,0.565657,0.563673,0.547176,0.625306,0.936335,0.617553,0.259100
deepconvnet,cross_session,sub-021,,ses-04,ses-03,3,,80,20,93,4,0.817204,0.818686,0.814109,0.895005,0.496010,0.303034,0.093602
deepconvnet,cross_session,sub-021,,ses-04,ses-05,3,,80,20,96,4,0.677083,0.683239,0.649346,0.843248,0.595487,0.400558,0.116409
deepconvnet,cross_session,sub-021,,ses-05,ses-01,3,,76,20,94,2,0.755319,0.755319,0.755070,0.834767,0.520323,0.341450,0.112988
deepconvnet,cross_session,sub-021,,ses-05,ses-02,3,,76,20,99,2,0.636364,0.638980,0.611595,0.691429,0.801898,0.516665,0.165669
deepconvnet,cross_session,sub-021,,ses-05,ses-03,3,,76,20,93,2,0.709677,0.711610,0.700822,0.804348,0.612146,0.388985,0.158891
deepconvnet,cross_session,sub-021,,ses-05,ses-04,3,,76,20,100,2,0.560000,0.560000,0.465760,0.697200,1.636829,0.773462,0.398441
deepconvnet,cross_session,sub-022,,ses-01,ses-02,3,,69,18,100,3,0.440000,0.440000,0.411517,0.437200,0.783994,0.581863,0.192573
deepconvnet,cross_session,sub-022,,ses-01,ses-03,3,,69,18,100,3,0.510000,0.510000,0.471470,0.461600,0.768222,0.564223,0.139487
deepconvnet,cross_session,sub-022,,ses-01,ses-04,3,,69,18,100,3,0.490000,0.490000,0.328859,0.140400,1.198274,0.820928,0.409853
deepconvnet,cross_session,sub-022,,ses-01,ses-05,3,,69,18,93,3,0.419355,0.424306,0.407783,0.384722,0.926212,0.677919,0.306702
deepconvnet,cross_session,sub-022,,ses-02,ses-01,3,,80,20,87,2,0.540230,0.540962,0.538706,0.504757,0.894028,0.628766,0.272101
deepconvnet,cross_session,sub-022,,ses-02,ses-03,3,,80,20,100,2,0.490000,0.490000,0.481233,0.508000,0.979237,0.662004,0.258235
deepconvnet,cross_session,sub-022,,ses-02,ses-04,3,,80,20,100,2,0.870000,0.870000,0.869883,0.940400,0.364986,0.194237,0.116196
deepconvnet,cross_session,sub-022,,ses-02,ses-05,3,,80,20,93,2,0.612903,0.615278,0.611781,0.655556,1.479419,0.613407,0.272595
deepconvnet,cross_session,sub-022,,ses-03,ses-01,3,,80,20,87,1,0.494253,0.500000,0.330769,0.516913,0.751977,0.555530,0.174320
deepconvnet,cross_session,sub-022,,ses-03,ses-02,3,,80,20,100,1,0.500000,0.500000,0.333333,0.342400,0.802581,0.598251,0.215001
deepconvnet,cross_session,sub-022,,ses-03,ses-04,3,,80,20,100,1,0.490000,0.490000,0.345399,0.339200,0.760740,0.563722,0.174561
deepconvnet,cross_session,sub-022,,ses-03,ses-05,3,,80,20,93,1,0.483871,0.499306,0.343529,0.471296,0.774862,0.574740,0.199561
deepconvnet,cross_session,sub-022,,ses-04,ses-01,3,,80,20,87,3,0.494253,0.500000,0.330769,0.450846,2.341626,0.974238,0.490640
deepconvnet,cross_session,sub-022,,ses-04,ses-02,3,,80,20,100,3,0.540000,0.540000,0.441476,0.759200,1.190408,0.674809,0.343137
deepconvnet,cross_session,sub-022,,ses-04,ses-03,3,,80,20,100,3,0.520000,0.520000,0.448529,0.570000,1.636215,0.757254,0.361349
deepconvnet,cross_session,sub-022,,ses-04,ses-05,3,,80,20,93,3,0.537634,0.542361,0.529806,0.614352,2.625234,0.834488,0.424937
deepconvnet,cross_session,sub-022,,ses-05,ses-01,3,,74,19,87,1,0.436782,0.440539,0.371702,0.475687,0.709039,0.515824,0.117452
deepconvnet,cross_session,sub-022,,ses-05,ses-02,3,,74,19,100,1,0.540000,0.540000,0.416540,0.538000,0.704099,0.510251,0.078539
deepconvnet,cross_session,sub-022,,ses-05,ses-03,3,,74,19,100,1,0.490000,0.490000,0.481233,0.494400,0.701843,0.508771,0.111929
deepconvnet,cross_session,sub-022,,ses-05,ses-04,3,,74,19,100,1,0.670000,0.670000,0.657641,0.759600,0.628061,0.436865,0.096402
deepconvnet,cross_session,sub-023,,ses-01,ses-02,3,,76,20,94,3,0.510638,0.500000,0.338028,0.607790,0.821792,0.602484,0.245123
deepconvnet,cross_session,sub-023,,ses-01,ses-03,3,,76,20,99,3,0.666667,0.670000,0.627777,0.875918,0.607736,0.412810,0.131957
deepconvnet,cross_session,sub-023,,ses-01,ses-04,3,,76,20,100,3,0.570000,0.570000,0.472457,0.896000,0.668896,0.483468,0.188202
deepconvnet,cross_session,sub-023,,ses-01,ses-05,3,,76,20,97,3,0.505155,0.509991,0.369447,0.787840,0.823511,0.590675,0.306472
deepconvnet,cross_session,sub-023,,ses-02,ses-01,3,,75,19,96,2,0.541667,0.541667,0.433172,0.601997,0.973601,0.640850,0.247962
deepconvnet,cross_session,sub-023,,ses-02,ses-03,3,,75,19,99,2,0.464646,0.463469,0.456664,0.514286,0.899933,0.606511,0.236935
