model,protocol,subject,session,train_session,test_session,seed,fold,n_train,n_val,n_test,best_epoch,accuracy,balanced_accuracy,macro_f1,auc,nll,brier,ece
deepconvnet,within_session,sub-001,ses-01,,,0,0.000000,72,18,10,27,0.400000,0.400000,0.375000,0.400000,1.929786,0.992252,0.528459
deepconvnet,within_session,sub-001,ses-01,,,0,1.000000,72,18,10,1,0.700000,0.700000,0.670330,0.800000,0.635432,0.443423,0.107526
deepconvnet,within_session,sub-001,ses-01,,,0,2.000000,72,18,10,1,0.400000,0.400000,0.400000,0.360000,0.708315,0.515263,0.214275
deepconvnet,within_session,sub-001,ses-01,,,0,3.000000,72,18,10,1,0.500000,0.500000,0.494949,0.520000,0.714107,0.519259,0.232331
deepconvnet,within_session,sub-001,ses-01,,,0,4.000000,72,18,10,4,0.300000,0.300000,0.292929,0.360000,0.875424,0.645226,0.420378
deepconvnet,within_session,sub-001,ses-01,,,0,5.000000,72,18,10,1,0.600000,0.600000,0.523810,0.320000,0.681153,0.489838,0.143018
deepconvnet,within_session,sub-001,ses-01,,,0,6.000000,72,18,10,1,0.600000,0.600000,0.523810,0.600000,0.707328,0.507666,0.256606
deepconvnet,within_session,sub-001,ses-01,,,0,7.000000,72,18,10,1,0.500000,0.500000,0.333333,0.440000,0.789571,0.585735,0.189609
deepconvnet,within_session,sub-001,ses-01,,,0,8.000000,72,18,10,1,0.800000,0.800000,0.791667,0.720000,0.679957,0.486829,0.330724
deepconvnet,within_session,sub-001,ses-01,,,0,9.000000,72,18,10,20,0.500000,0.500000,0.450549,0.680000,0.935894,0.673597,0.400351
deepconvnet,within_session,sub-001,ses-02,,,0,0.000000,72,18,10,16,0.700000,0.700000,0.696970,0.600000,1.503697,0.563981,0.319292
deepconvnet,within_session,sub-001,ses-02,,,0,1.000000,72,18,10,1,0.400000,0.400000,0.400000,0.360000,0.778433,0.580241,0.420953
deepconvnet,within_session,sub-001,ses-02,,,0,2.000000,72,18,10,28,0.300000,0.300000,0.292929,0.360000,0.928165,0.704438,0.388648
deepconvnet,within_session,sub-001,ses-02,,,0,3.000000,72,18,10,10,0.400000,0.400000,0.375000,0.120000,1.100007,0.844187,0.563144
deepconvnet,within_session,sub-001,ses-02,,,0,4.000000,72,18,10,1,0.400000,0.400000,0.285714,0.120000,0.797330,0.598558,0.214643
deepconvnet,within_session,sub-001,ses-02,,,0,5.000000,72,18,10,22,0.700000,0.700000,0.670330,0.680000,0.661479,0.470719,0.362342
deepconvnet,within_session,sub-001,ses-02,,,0,6.000000,72,18,10,18,0.300000,0.300000,0.230769,0.160000,1.472191,0.941483,0.553888
deepconvnet,within_session,sub-001,ses-02,,,0,7.000000,72,18,10,3,0.700000,0.700000,0.670330,0.720000,0.647274,0.454303,0.169742
deepconvnet,within_session,sub-001,ses-02,,,0,8.000000,72,18,10,3,0.400000,0.400000,0.375000,0.400000,0.747819,0.553820,0.234285
deepconvnet,within_session,sub-001,ses-02,,,0,9.000000,72,18,10,17,0.500000,0.500000,0.450549,0.600000,1.021269,0.691743,0.409746
deepconvnet,within_session,sub-001,ses-03,,,0,0.000000,71,18,10,2,0.600000,0.600000,0.583333,0.680000,0.710272,0.509927,0.168555
deepconvnet,within_session,sub-001,ses-03,,,0,1.000000,71,18,10,12,0.400000,0.400000,0.400000,0.480000,0.899019,0.672194,0.431061
deepconvnet,within_session,sub-001,ses-03,,,0,2.000000,71,18,10,15,0.600000,0.600000,0.600000,0.640000,1.136543,0.573670,0.304559
deepconvnet,within_session,sub-001,ses-03,,,0,3.000000,71,18,10,5,0.700000,0.700000,0.696970,0.920000,0.497810,0.328599,0.202339
deepconvnet,within_session,sub-001,ses-03,,,0,4.000000,71,18,10,6,0.700000,0.700000,0.696970,0.920000,0.481028,0.314428,0.360814
deepconvnet,within_session,sub-001,ses-03,,,0,5.000000,71,18,10,16,0.400000,0.400000,0.400000,0.480000,0.933846,0.696923,0.391564
deepconvnet,within_session,sub-001,ses-03,,,0,6.000000,71,18,10,6,0.500000,0.500000,0.494949,0.320000,0.853417,0.640750,0.332657
deepconvnet,within_session,sub-001,ses-03,,,0,7.000000,71,18,10,3,0.400000,0.400000,0.375000,0.520000,0.725946,0.532404,0.332666
deepconvnet,within_session,sub-001,ses-03,,,0,8.000000,71,18,10,19,0.500000,0.500000,0.450549,0.280000,1.072312,0.768063,0.524751
deepconvnet,within_session,sub-001,ses-03,,,0,9.000000,72,18,9,3,0.444444,0.475000,0.415584,0.550000,1.593090,0.696701,0.329650
deepconvnet,within_session,sub-001,ses-04,,,0,0.000000,71,18,10,2,0.600000,0.600000,0.583333,0.520000,0.742610,0.538551,0.185488
deepconvnet,within_session,sub-001,ses-04,,,0,1.000000,71,18,10,1,0.400000,0.400000,0.400000,0.560000,0.694621,0.500692,0.403538
deepconvnet,within_session,sub-001,ses-04,,,0,2.000000,71,18,10,2,0.500000,0.500000,0.333333,0.600000,0.701825,0.511222,0.169574
deepconvnet,within_session,sub-001,ses-04,,,0,3.000000,71,18,10,1,0.400000,0.400000,0.375000,0.400000,0.765269,0.568310,0.407676
deepconvnet,within_session,sub-001,ses-04,,,0,4.000000,71,18,10,4,0.800000,0.800000,0.791667,0.840000,0.613329,0.422819,0.222127
deepconvnet,within_session,sub-001,ses-04,,,0,5.000000,71,18,10,1,0.500000,0.500000,0.450549,0.440000,0.735285,0.540387,0.146550
deepconvnet,within_session,sub-001,ses-04,,,0,6.000000,71,18,10,1,0.500000,0.500000,0.450549,0.320000,1.018312,0.713124,0.363020
deepconvnet,within_session,sub-001,ses-04,,,0,7.000000,71,18,10,3,0.400000,0.400000,0.400000,0.240000,1.892274,0.868293,0.513086
deepconvnet,within_session,sub-001,ses-04,,,0,8.000000,71,18,10,2,0.600000,0.600000,0.600000,0.400000,0.793860,0.582763,0.257615
deepconvnet,within_session,sub-001,ses-04,,,0,9.000000,72,18,9,3,0.444444,0.475000,0.415584,0.500000,0.704605,0.512719,0.186983
deepconvnet,within_session,sub-001,ses-05,,,0,0.000000,67,17,10,12,0.400000,0.400000,0.400000,0.600000,0.655834,0.465225,0.218507
deepconvnet,within_session,sub-001,ses-05,,,0,1.000000,67,17,10,1,0.700000,0.700000,0.696970,0.680000,0.667918,0.475133,0.292453
deepconvnet,within_session,sub-001,ses-05,,,0,2.000000,67,17,10,3,0.400000,0.400000,0.400000,0.360000,0.797912,0.599480,0.197463
deepconvnet,within_session,sub-001,ses-05,,,0,3.000000,67,17,10,3,0.300000,0.300000,0.230769,0.200000,0.787026,0.591939,0.289039
deepconvnet,within_session,sub-001,ses-05,,,0,4.000000,68,17,9,1,0.333333,0.350000,0.325000,0.400000,0.758758,0.562678,0.208663
deepconvnet,within_session,sub-001,ses-05,,,0,5.000000,68,17,9,1,0.444444,0.400000,0.307692,0.450000,0.714139,0.520101,0.161260
deepconvnet,within_session,sub-001,ses-05,,,0,6.000000,68,17,9,6,0.555556,0.550000,0.550000,0.700000,1.008681,0.533181,0.349538
deepconvnet,within_session,sub-001,ses-05,,,0,7.000000,68,17,9,2,0.555556,0.550000,0.550000,0.300000,0.723042,0.529705,0.395634
deepconvnet,within_session,sub-001,ses-05,,,0,8.000000,68,17,9,5,0.222222,0.225000,0.222222,0.250000,1.174286,0.733473,0.484808
deepconvnet,within_session,sub-001,ses-05,,,0,9.000000,68,17,9,4,0.444444,0.400000,0.307692,0.650000,0.858854,0.601164,0.348568
deepconvnet,within_session,sub-002,ses-01,,,0,0.000000,65,17,10,27,1.000000,1.000000,1.000000,1.000000,0.117201,0.054188,0.099077
deepconvnet,within_session,sub-002,ses-01,,,0,1.000000,65,17,10,18,1.000000,1.000000,1.000000,1.000000,0.156104,0.064367,0.135771
deepconvnet,within_session,sub-002,ses-01,,,0,2.000000,66,17,9,15,1.000000,1.000000,1.000000,1.000000,0.112058,0.046554,0.096686
deepconvnet,within_session,sub-002,ses-01,,,0,3.000000,66,17,9,8,0.555556,0.600000,0.500000,0.850000,0.846297,0.499289,0.280715
deepconvnet,within_session,sub-002,ses-01,,,0,4.000000,66,17,9,22,0.777778,0.800000,0.775000,0.900000,0.805976,0.423471,0.254412
deepconvnet,within_session,sub-002,ses-01,,,0,5.000000,66,17,9,17,0.666667,0.675000,0.666667,0.900000,0.326711,0.236790,0.227190
deepconvnet,within_session,sub-002,ses-01,,,0,6.000000,66,17,9,52,0.888889,0.875000,0.883117,1.000000,0.292067,0.190492,0.106072
deepconvnet,within_session,sub-002,ses-01,,,0,7.000000,66,17,9,26,0.888889,0.875000,0.883117,0.900000,0.398947,0.254071,0.219773
deepconvnet,within_session,sub-002,ses-01,,,0,8.000000,66,17,9,50,0.777778,0.750000,0.750000,0.800000,0.565546,0.363276,0.267384
deepconvnet,within_session,sub-002,ses-01,,,0,9.000000,66,17,9,22,1.000000,1.000000,1.000000,1.000000,0.085468,0.026546,0.077733
deepconvnet,within_session,sub-002,ses-02,,,0,0.000000,68,17,10,20,0.500000,0.500000,0.333333,0.520000,1.017889,0.738799,0.345974
deepconvnet,within_session,sub-002,ses-02,,,0,1.000000,68,17,10,2,0.300000,0.300000,0.292929,0.200000,6.158571,0.873196,0.449993
deepconvnet,within_session,sub-002,ses-02,,,0,2.000000,68,17,10,3,0.500000,0.500000,0.333333,0.360000,0.754996,0.558072,0.242679
deepconvnet,within_session,sub-002,ses-02,,,0,3.000000,68,17,10,1,0.500000,0.500000,0.333333,0.080000,0.727325,0.533079,0.268767
deepconvnet,within_session,sub-002,ses-02,,,0,4.000000,68,17,10,6,0.500000,0.500000,0.333333,0.440000,0.719038,0.525166,0.093519
deepconvnet,within_session,sub-002,ses-02,,,0,5.000000,68,18,9,2,0.555556,0.500000,0.357143,0.200000,0.699670,0.506455,0.197054
deepconvnet,within_session,sub-002,ses-02,,,0,6.000000,68,18,9,1,0.555556,0.500000,0.357143,0.850000,0.679099,0.485994,0.253625
deepconvnet,within_session,sub-002,ses-02,,,0,7.000000,68,18,9,2,0.555556,0.500000,0.357143,0.800000,0.683967,0.490850,0.085813
deepconvnet,within_session,sub-002,ses-02,,,0,8.000000,68,18,9,93,0.444444,0.450000,0.444444,0.500000,0.741630,0.547187,0.199967
deepconvnet,within_session,sub-002,ses-02,,,0,9.000000,68,18,9,2,0.444444,0.475000,0.415584,0.650000,0.706809,0.512345,0.192362
deepconvnet,within_session,sub-002,ses-03,,,0,0.000000,72,18,10,1,0.600000,0.600000,0.583333,0.760000,0.639001,0.450464,0.288134
deepconvnet,within_session,sub-002,ses-03,,,0,1.000000,72,18,10,13,0.500000,0.500000,0.450549,0.720000,0.642224,0.475275,0.308229
deepconvnet,within_session,sub-002,ses-03,,,0,2.000000,72,18,10,2,0.600000,0.600000,0.600000,0.600000,0.735702,0.521764,0.273762
deepconvnet,within_session,sub-002,ses-03,,,0,3.000000,72,18,10,1,0.700000,0.700000,0.670330,0.840000,0.609312,0.417788,0.221552
deepconvnet,within_session,sub-002,ses-03,,,0,4.000000,72,18,10,2,0.400000,0.400000,0.400000,0.320000,0.853559,0.637902,0.248927
deepconvnet,within_session,sub-002,ses-03,,,0,5.000000,72,18,10,16,0.300000,0.300000,0.292929,0.440000,0.875414,0.653984,0.388200
deepconvnet,within_session,sub-002,ses-03,,,0,6.000000,72,18,10,3,0.300000,0.300000,0.292929,0.080000,1.105019,0.843074,0.455980
deepconvnet,within_session,sub-002,ses-03,,,0,7.000000,72,18,10,7,0.400000,0.375000,0.375000,0.375000,0.870738,0.640625,0.427224
deepconvnet,within_session,sub-002,ses-03,,,0,8.000000,72,18,10,1,0.400000,0.500000,0.285714,0.208333,0.850697,0.646230,0.238127
deepconvnet,within_session,sub-002,ses-03,,,0,9.000000,72,18,10,3,0.600000,0.666667,0.583333,0.416667,0.860638,0.642102,0.542971
deepconvnet,within_session,sub-002,ses-04,,,0,0.000000,72,18,10,1,0.500000,0.500000,0.333333,0.440000,0.726377,0.532602,0.144384
deepconvnet,within_session,sub-002,ses-04,,,0,1.000000,72,18,10,2,0.200000,0.200000,0.166667,0.360000,0.825354,0.624929,0.420870
deepconvnet,within_session,sub-002,ses-04,,,0,2.000000,72,18,10,3,0.600000,0.600000,0.523810,0.640000,0.714704,0.517936,0.210447
deepconvnet,within_session,sub-002,ses-04,,,0,3.000000,72,18,10,1,0.700000,0.700000,0.696970,0.680000,0.662209,0.469200,0.130978
deepconvnet,within_session,sub-002,ses-04,,,0,4.000000,72,18,10,2,0.700000,0.700000,0.670330,0.640000,0.634712,0.443795,0.198433
deepconvnet,within_session,sub-002,ses-04,,,0,5.000000,72,18,10,2,0.400000,0.400000,0.375000,0.520000,0.742684,0.555409,0.357175
deepconvnet,within_session,sub-002,ses-04,,,0,6.000000,72,18,10,1,0.500000,0.500000,0.494949,0.320000,0.746731,0.550095,0.239151
deepconvnet,within_session,sub-002,ses-04,,,0,7.000000,72,18,10,2,0.700000,0.700000,0.696970,0.760000,0.593395,0.404433,0.193314
deepconvnet,within_session,sub-002,ses-04,,,0,8.000000,72,18,10,4,0.500000,0.500000,0.494949,0.400000,1.269851,0.782390,0.459815
deepconvnet,within_session,sub-002,ses-04,,,0,9.000000,72,18,10,1,0.700000,0.700000,0.696970,0.880000,0.618767,0.426650,0.243352
deepconvnet,within_session,sub-002,ses-05,,,0,0.000000,68,17,10,9,0.800000,0.800000,0.791667,0.760000,0.777095,0.444315,0.321309
deepconvnet,within_session,sub-002,ses-05,,,0,1.000000,68,17,10,37,1.000000,1.000000,1.000000,1.000000,0.122890,0.069996,0.098370
deepconvnet,within_session,sub-002,ses-05,,,0,2.000000,68,17,10,7,0.700000,0.700000,0.696970,0.760000,0.584450,0.410052,0.238463
deepconvnet,within_session,sub-002,ses-05,,,0,3.000000,68,17,10,12,0.700000,0.700000,0.696970,0.800000,0.526703,0.388843,0.227460
deepconvnet,within_session,sub-002,ses-05,,,0,4.000000,68,17,10,5,1.000000,1.000000,1.000000,1.000000,0.258458,0.113915,0.223007
deepconvnet,within_session,sub-002,ses-05,,,0,5.000000,68,18,9,23,0.666667,0.675000,0.666667,0.650000,2.085248,0.552631,0.230337
deepconvnet,within_session,sub-002,ses-05,,,0,6.000000,68,18,9,23,0.888889,0.875000,0.883117,1.000000,0.161545,0.087510,0.129656
deepconvnet,within_session,sub-002,ses-05,,,0,7.000000,68,18,9,5,0.666667,0.650000,0.649351,0.800000,0.551007,0.387454,0.132029
deepconvnet,within_session,sub-002,ses-05,,,0,8.000000,68,18,9,8,1.000000,1.000000,1.000000,1.000000,0.139202,0.066594,0.115206
deepconvnet,within_session,sub-002,ses-05,,,0,9.000000,68,18,9,17,0.777778,0.800000,0.775000,0.750000,1.516727,0.457049,0.265560
deepconvnet,within_session,sub-003,ses-01,,,0,0.000000,65,17,10,1,0.400000,0.400000,0.285714,0.600000,0.709897,0.516340,0.180915
deepconvnet,within_session,sub-003,ses-01,,,0,1.000000,65,17,10,1,0.700000,0.700000,0.696970,0.840000,0.609977,0.423915,0.120450
deepconvnet,within_session,sub-003,ses-01,,,0,2.000000,66,17,9,1,0.555556,0.500000,0.357143,0.400000,0.692099,0.498731,0.154810
deepconvnet,within_session,sub-003,ses-01,,,0,3.000000,66,17,9,2,0.555556,0.575000,0.550000,0.650000,0.736855,0.534238,0.209318
deepconvnet,within_session,sub-003,ses-01,,,0,4.000000,66,17,9,1,0.333333,0.375000,0.250000,0.300000,1.065756,0.733105,0.582714
deepconvnet,within_session,sub-003,ses-01,,,0,5.000000,66,17,9,1,0.555556,0.600000,0.500000,0.700000,0.637231,0.455528,0.277799
deepconvnet,within_session,sub-003,ses-01,,,0,6.000000,66,17,9,9,0.555556,0.575000,0.550000,0.450000,1.027918,0.700390,0.445274
deepconvnet,within_session,sub-003,ses-01,,,0,7.000000,66,17,9,1,0.666667,0.675000,0.666667,0.750000,0.583575,0.405143,0.101270
deepconvnet,within_session,sub-003,ses-01,,,0,8.000000,66,17,9,1,0.555556,0.525000,0.500000,0.600000,0.651517,0.461224,0.235435
deepconvnet,within_session,sub-003,ses-01,,,0,9.000000,66,17,9,1,0.444444,0.400000,0.307692,0.300000,0.716369,0.538671,0.353276
deepconvnet,within_session,sub-003,ses-02,,,0,0.000000,72,18,10,10,0.600000,0.600000,0.583333,0.800000,0.555236,0.389090,0.208946
deepconvnet,within_session,sub-003,ses-02,,,0,1.000000,72,18,10,8,1.000000,1.000000,1.000000,1.000000,0.332162,0.179391,0.271198
deepconvnet,within_session,sub-003,ses-02,,,0,2.000000,72,18,10,1,0.400000,0.400000,0.285714,0.240000,0.918699,0.688562,0.444569
deepconvnet,within_session,sub-003,ses-02,,,0,3.000000,72,18,10,1,0.700000,0.700000,0.696970,0.760000,0.629562,0.438032,0.174524
deepconvnet,within_session,sub-003,ses-02,,,0,4.000000,72,18,10,3,0.500000,0.500000,0.494949,0.640000,0.919215,0.663523,0.441446
deepconvnet,within_session,sub-003,ses-02,,,0,5.000000,72,18,10,1,0.400000,0.400000,0.285714,0.560000,0.739770,0.546882,0.247786
deepconvnet,within_session,sub-003,ses-02,,,0,6.000000,72,18,10,1,0.500000,0.500000,0.333333,0.640000,0.693619,0.500226,0.198961
deepconvnet,within_session,sub-003,ses-02,,,0,7.000000,72,18,10,7,0.600000,0.600000,0.583333,0.640000,0.796489,0.484927,0.361296
deepconvnet,within_session,sub-003,ses-02,,,0,8.000000,72,18,10,2,0.700000,0.700000,0.670330,0.680000,0.622949,0.430876,0.099183
deepconvnet,within_session,sub-003,ses-02,,,0,9.000000,72,18,10,32,0.700000,0.700000,0.696970,0.800000,0.757669,0.422997,0.226508
deepconvnet,within_session,sub-003,ses-03,,,0,0.000000,65,17,10,3,0.500000,0.500000,0.333333,0.480000,0.702467,0.509226,0.044843
deepconvnet,within_session,sub-003,ses-03,,,0,1.000000,65,17,10,1,0.500000,0.500000,0.333333,0.840000,0.693974,0.500882,0.067833
deepconvnet,within_session,sub-003,ses-03,,,0,2.000000,66,17,9,1,0.666667,0.650000,0.649351,0.700000,0.546664,0.396202,0.153808
deepconvnet,within_session,sub-003,ses-03,,,0,3.000000,66,17,9,4,0.555556,0.500000,0.357143,0.650000,0.683539,0.490569,0.074022
deepconvnet,within_session,sub-003,ses-03,,,0,4.000000,66,17,9,7,0.555556,0.500000,0.357143,0.400000,0.797616,0.575973,0.130337
deepconvnet,within_session,sub-003,ses-03,,,0,5.000000,66,17,9,17,0.444444,0.400000,0.307692,0.650000,0.691881,0.498821,0.109277
deepconvnet,within_session,sub-003,ses-03,,,0,6.000000,66,17,9,2,0.555556,0.500000,0.357143,0.550000,0.685379,0.492340,0.110124
deepconvnet,within_session,sub-003,ses-03,,,0,7.000000,66,17,9,8,0.444444,0.500000,0.307692,0.700000,0.704145,0.511347,0.152690
deepconvnet,within_session,sub-003,ses-03,,,0,8.000000,66,17,9,25,0.333333,0.350000,0.325000,0.450000,0.711671,0.518425,0.202075
deepconvnet,within_session,sub-003,ses-03,,,0,9.000000,66,17,9,21,0.444444,0.450000,0.444444,0.600000,0.690972,0.497883,0.181607
deepconvnet,within_session,sub-003,ses-04,,,0,0.000000,72,18,10,1,0.400000,0.400000,0.285714,0.360000,0.694356,0.502527,0.210525
deepconvnet,within_session,sub-003,ses-04,,,0,1.000000,72,18,10,1,0.600000,0.600000,0.523810,0.680000,0.664294,0.472448,0.075862
deepconvnet,within_session,sub-003,ses-04,,,0,2.000000,72,18,10,1,0.500000,0.500000,0.450549,0.560000,0.701495,0.507659,0.235448
deepconvnet,within_session,sub-003,ses-04,,,0,3.000000,72,18,10,1,0.800000,0.800000,0.800000,0.800000,0.638368,0.445648,0.286514
deepconvnet,within_session,sub-003,ses-04,,,0,4.000000,72,18,10,1,0.700000,0.700000,0.696970,0.880000,0.572890,0.385054,0.229076
deepconvnet,within_session,sub-003,ses-04,,,0,5.000000,72,18,10,1,0.800000,0.800000,0.791667,0.720000,0.704540,0.490211,0.363361
deepconvnet,within_session,sub-003,ses-04,,,0,6.000000,72,18,10,2,0.500000,0.500000,0.450549,0.520000,0.800831,0.570624,0.493013
deepconvnet,within_session,sub-003,ses-04,,,0,7.000000,72,18,10,3,0.600000,0.600000,0.583333,0.800000,0.672439,0.471333,0.284955
deepconvnet,within_session,sub-003,ses-04,,,0,8.000000,72,18,10,1,0.500000,0.500000,0.450549,0.360000,0.725896,0.531669,0.112056
deepconvnet,within_session,sub-003,ses-04,,,0,9.000000,72,18,10,4,0.400000,0.400000,0.375000,0.280000,0.986315,0.743225,0.391361
deepconvnet,within_session,sub-003,ses-05,,,0,0.000000,72,18,10,2,0.500000,0.500000,0.494949,0.320000,0.850349,0.633652,0.205708
deepconvnet,within_session,sub-003,ses-05,,,0,1.000000,72,18,10,1,0.500000,0.500000,0.333333,0.560000,0.712480,0.517530,0.143830
deepconvnet,within_session,sub-003,ses-05,,,0,2.000000,72,18,10,1,0.400000,0.400000,0.375000,0.280000,0.737294,0.543723,0.222414
deepconvnet,within_session,sub-003,ses-05,,,0,3.000000,72,18,10,1,0.400000,0.400000,0.285714,0.360000,0.734597,0.540325,0.154192
deepconvnet,within_session,sub-003,ses-05,,,0,4.000000,72,18,10,1,0.500000,0.500000,0.333333,0.760000,0.657152,0.465426,0.291166
deepconvnet,within_session,sub-003,ses-05,,,0,5.000000,72,18,10,1,0.400000,0.400000,0.285714,0.760000,0.721333,0.531049,0.419663
deepconvnet,within_session,sub-003,ses-05,,,0,6.000000,72,18,10,16,0.500000,0.500000,0.494949,0.440000,1.253150,0.823293,0.433522
deepconvnet,within_session,sub-003,ses-05,,,0,7.000000,72,18,10,6,0.400000,0.400000,0.285714,0.560000,0.873448,0.647626,0.507991
deepconvnet,within_session,sub-003,ses-05,,,0,8.000000,72,18,10,1,0.600000,0.600000,0.523810,0.640000,0.670337,0.477874,0.081140
deepconvnet,within_session,sub-003,ses-05,,,0,9.000000,72,18,10,1,0.500000,0.500000,0.333333,0.600000,0.686282,0.493458,0.134792
deepconvnet,within_session,sub-004,ses-01,,,0,0.000000,62,16,9,2,0.555556,0.500000,0.357143,0.500000,0.687299,0.494163,0.068733
deepconvnet,within_session,sub-004,ses-01,,,0,1.000000,62,16,9,1,0.555556,0.500000,0.357143,0.100000,0.692904,0.499757,0.048669
deepconvnet,within_session,sub-004,ses-01,,,0,2.000000,62,16,9,28,0.666667,0.675000,0.666667,0.800000,0.656471,0.463555,0.144229
deepconvnet,within_session,sub-004,ses-01,,,0,3.000000,62,16,9,1,0.333333,0.300000,0.250000,0.200000,3.728754,0.707666,0.262259
deepconvnet,within_session,sub-004,ses-01,,,0,4.000000,62,16,9,33,0.555556,0.550000,0.550000,0.350000,0.881044,0.635546,0.309057
deepconvnet,within_session,sub-004,ses-01,,,0,5.000000,62,16,9,42,0.555556,0.575000,0.550000,0.500000,1.097161,0.625492,0.368746
deepconvnet,within_session,sub-004,ses-01,,,0,6.000000,62,16,9,8,0.444444,0.425000,0.415584,0.400000,0.701266,0.508104,0.064500
deepconvnet,within_session,sub-004,ses-01,,,0,7.000000,63,16,8,28,0.750000,0.750000,0.733333,0.687500,0.627122,0.435435,0.317182
deepconvnet,within_session,sub-004,ses-01,,,0,8.000000,63,16,8,39,0.500000,0.500000,0.466667,0.250000,0.807119,0.599050,0.431255
deepconvnet,within_session,sub-004,ses-01,,,0,9.000000,63,16,8,1,0.500000,0.500000,0.333333,0.500000,0.696769,0.503620,0.021789
deepconvnet,within_session,sub-004,ses-02,,,0,0.000000,69,18,10,1,0.500000,0.500000,0.494949,0.520000,0.688252,0.497334,0.230510
deepconvnet,within_session,sub-004,ses-02,,,0,1.000000,69,18,10,1,0.500000,0.500000,0.333333,0.600000,0.689052,0.495848,0.105102
deepconvnet,within_session,sub-004,ses-02,,,0,2.000000,69,18,10,2,0.700000,0.700000,0.696970,0.880000,0.587095,0.401146,0.235934
deepconvnet,within_session,sub-004,ses-02,,,0,3.000000,69,18,10,2,0.600000,0.600000,0.600000,0.800000,0.597044,0.420824,0.207892
deepconvnet,within_session,sub-004,ses-02,,,0,4.000000,69,18,10,13,0.400000,0.400000,0.400000,0.480000,1.740603,0.808309,0.483561
deepconvnet,within_session,sub-004,ses-02,,,0,5.000000,69,18,10,1,0.400000,0.400000,0.375000,0.520000,0.725197,0.532291,0.318371
deepconvnet,within_session,sub-004,ses-02,,,0,6.000000,69,18,10,1,0.700000,0.700000,0.696970,0.720000,0.674838,0.480473,0.265814
deepconvnet,within_session,sub-004,ses-02,,,0,7.000000,70,18,9,1,0.444444,0.400000,0.307692,0.650000,0.666127,0.473425,0.119724
deepconvnet,within_session,sub-004,ses-02,,,0,8.000000,70,18,9,1,0.111111,0.100000,0.100000,0.150000,0.799002,0.601601,0.459955
deepconvnet,within_session,sub-004,ses-02,,,0,9.000000,70,18,9,21,0.222222,0.250000,0.181818,0.100000,3.968057,1.288486,0.732575
deepconvnet,within_session,sub-004,ses-03,,,0,0.000000,64,17,10,17,0.400000,0.400000,0.400000,0.240000,3.170760,1.208034,0.671472
deepconvnet,within_session,sub-004,ses-03,,,0,1.000000,65,17,9,31,0.777778,0.750000,0.750000,0.900000,0.437601,0.295577,0.118766
deepconvnet,within_session,sub-004,ses-03,,,0,2.000000,65,17,9,2,0.444444,0.425000,0.415584,0.450000,0.740861,0.545573,0.257511
deepconvnet,within_session,sub-004,ses-03,,,0,3.000000,65,17,9,1,0.666667,0.650000,0.649351,0.700000,0.637516,0.449073,0.179380
deepconvnet,within_session,sub-004,ses-03,,,0,4.000000,65,17,9,11,0.555556,0.575000,0.550000,0.650000,0.676173,0.483909,0.299795
deepconvnet,within_session,sub-004,ses-03,,,0,5.000000,65,17,9,3,0.444444,0.450000,0.444444,0.550000,0.656595,0.471952,0.352818
deepconvnet,within_session,sub-004,ses-03,,,0,6.000000,65,17,9,2,0.555556,0.600000,0.500000,0.600000,0.686593,0.497715,0.148590
deepconvnet,within_session,sub-004,ses-03,,,0,7.000000,65,17,9,6,0.444444,0.425000,0.415584,0.550000,0.653709,0.474908,0.277381
deepconvnet,within_session,sub-004,ses-03,,,0,8.000000,65,17,9,3,0.777778,0.800000,0.775000,0.750000,0.546692,0.376437,0.243587
deepconvnet,within_session,sub-004,ses-03,,,0,9.000000,65,17,9,31,0.555556,0.575000,0.550000,0.450000,1.413357,0.868013,0.552440
deepconvnet,within_session,sub-004,ses-04,,,0,0.000000,72,18,10,14,0.500000,0.500000,0.494949,0.440000,0.836067,0.628288,0.459457
deepconvnet,within_session,sub-004,ses-04,,,0,1.000000,72,18,10,4,0.500000,0.500000,0.450549,0.600000,0.872523,0.581647,0.373529
deepconvnet,within_session,sub-004,ses-04,,,0,2.000000,72,18,10,1,0.600000,0.600000,0.583333,0.520000,0.661672,0.469155,0.095480
deepconvnet,within_session,sub-004,ses-04,,,0,3.000000,72,18,10,1,0.400000,0.400000,0.285714,0.320000,0.783796,0.587464,0.316484
deepconvnet,within_session,sub-004,ses-04,,,0,4.000000,72,18,10,1,0.500000,0.500000,0.450549,0.400000,0.700743,0.507743,0.212300
deepconvnet,within_session,sub-004,ses-04,,,0,5.000000,72,18,10,1,0.500000,0.500000,0.450549,0.720000,0.683057,0.497315,0.232413
deepconvnet,within_session,sub-004,ses-04,,,0,6.000000,72,18,10,1,0.500000,0.500000,0.450549,0.360000,0.774749,0.574438,0.318349
deepconvnet,within_session,sub-004,ses-04,,,0,7.000000,72,18,10,1,0.300000,0.300000,0.230769,0.440000,0.771074,0.574110,0.276790
deepconvnet,within_session,sub-004,ses-04,,,0,8.000000,72,18,10,1,0.500000,0.500000,0.333333,0.480000,0.947869,0.652430,0.286495
deepconvnet,within_session,sub-004,ses-04,,,0,9.000000,72,18,10,1,0.900000,0.900000,0.898990,0.880000,0.619709,0.427492,0.346101
