method,protocol,n_seeds,n_obs,acc_mean,acc_std,bacc_mean,bacc_std,f1_mean,f1_std,auc_mean,auc_std,nll_mean,nll_std,brier_mean,brier_std,ece_mean,ece_std
euclidean_alignment,ses-05->ses-01,5,375,0.5247968354216977,0.00443820907955041,0.524740571987576,0.005055829450660482,0.4643837508750387,0.008332920352752548,0.5437498233648036,0.005276085809896959,1.01018844016393,0.08406694265908714,0.5847350947709837,0.009951291054456685,0.18721332559030454,0.009791525572180425
euclidean_alignment,ses-05->ses-02,5,375,0.5234329080484956,0.005541142085004521,0.5233469043709933,0.005756583673132173,0.46347586558342996,0.0074271596526055425,0.5490820861229149,0.01150852235078532,0.9613180128335952,0.05030919074835897,0.5882532189557022,0.013178111002862432,0.18997315092848638,0.013509650351630782
euclidean_alignment,ses-05->ses-03,5,375,0.5275748523419779,0.0040404538056751736,0.5286427476583982,0.0040880349641649605,0.46637610865704104,0.007627203779092328,0.5506744690778669,0.007252543605744238,1.0434079376061758,0.06168770563457226,0.6000632536893432,0.0130500060528621,0.19854574316277337,0.015084070339760898
euclidean_alignment,ses-05->ses-04,5,375,0.5464741008921375,0.006306252039901082,0.5463430241265881,0.006561342854655304,0.485145439176876,0.008422041882511461,0.5795274619402292,0.00833993144843498,0.9794553606460491,0.05944555538243736,0.5611391425947385,0.011589203061525005,0.17804811493307113,0.013203959471817265
filterbank_reweighting,ses-01->ses-02,5,375,0.5109612244031367,0.004753267555952898,0.5114125686613357,0.004465200134063714,0.4460045140413187,0.00468748699947521,0.5178095131114637,0.007855472644883328,1.0843652704159417,0.10626367002593638,0.5962327789257202,0.008550852662864282,0.18296234254842803,0.008838188467307684
filterbank_reweighting,ses-01->ses-03,5,375,0.516600592010445,0.0034197267434757216,0.5171424948747692,0.0036844847343209487,0.45274390317498014,0.0035427307035857413,0.5293131316155824,0.007746870709663589,1.0766836512088775,0.11048686660091182,0.5930790453364188,0.01053683697751624,0.17865854296030825,0.01181862531627838
filterbank_reweighting,ses-01->ses-04,5,375,0.517650755653919,0.0025929543914641725,0.5174817695711023,0.0026732495093780982,0.44637560720853814,0.006436510127557362,0.5263287628495142,0.0052324643996998705,0.9072483263810476,0.030868832557365958,0.5795963567120351,0.006680418339946199,0.17064806822993422,0.00985599681943598
filterbank_reweighting,ses-01->ses-05,5,375,0.5106668677671446,0.003588173231121191,0.5124045005625765,0.003337981174703692,0.4491353043992926,0.005714434278378159,0.5218908392767004,0.005797663357979639,0.9427538379033408,0.047403535723955545,0.5831904479888509,0.010396617197074328,0.17354951264031568,0.009407390799607085
filterbank_reweighting,ses-02->ses-01,5,375,0.5063095561459487,0.004913963946780871,0.5059913195859235,0.004538140151436669,0.43384678315188907,0.008315538323246453,0.5071941697586859,0.00877985995600602,0.9754950722058615,0.012693341669637728,0.5958857205909637,0.005382042756963554,0.18049586453205774,0.004253175855015772
filterbank_reweighting,ses-02->ses-03,5,375,0.5029016042570628,0.0058063740212236275,0.5033727927022269,0.004892134380456967,0.43574989286129584,0.01035113921640318,0.5040019409622614,0.006296335107693357,1.0857903927167258,0.029610853139111194,0.6130545492875271,0.004302783411690205,0.18930022352923725,0.0030249513938476703
