protocol,model,seed,subject,train_sessions,test_session,split_id,acc,bacc,f1,auc,nll,brier,ece,n_train,n_val,n_test,best_epoch,checkpoint_path,status,error_message
multisource_0102_to_03,deepconvnet,0,sub-001,ses-01+ses-02,ses-03,0,0.95,0.95,0.9499549594635172,0.9922,0.1426842659711837,0.0731540486112174,0.0474948590993881,320,80,200,51,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-001_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-002,ses-01+ses-02,ses-03,0,0.645,0.645,0.6445645916247403,0.7056,0.6329426765441895,0.4445747121582803,0.1017695069313049,320,80,200,10,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-002_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-003,ses-01+ses-02,ses-03,0,0.94,0.94,0.94,0.97975,0.3427088856697082,0.1015697194805294,0.0495212647318839,320,80,200,58,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-003_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-004,ses-01+ses-02,ses-03,0,0.495,0.495,0.45368492224476,0.5043,0.7516231536865234,0.5478507487949446,0.1458020091056824,320,80,200,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-004_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-005,ses-01+ses-02,ses-03,0,0.675,0.675,0.67499187479687,0.7793000000000001,1.0853420495986938,0.5105801957008015,0.2464967063069343,320,80,200,56,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-005_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-006,ses-01+ses-02,ses-03,0,0.945,0.945,0.944998624965624,0.9739,0.2663615942001343,0.0952568165237993,0.0440483042597771,320,80,200,21,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-006_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-007,ses-01+ses-02,ses-03,0,0.885,0.885,0.8848589522164652,0.9144,0.4018937945365906,0.1977344654901245,0.0922008827328682,320,80,200,11,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-007_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-008,ses-01+ses-02,ses-03,0,0.765,0.765,0.7645231593977806,0.8314999999999999,0.528327226638794,0.3410898612081703,0.080174337029457,320,80,200,6,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-008_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-009,ses-01+ses-02,ses-03,0,0.625,0.625,0.6247654784240151,0.653,0.9201524257659912,0.5365786372806555,0.1714316767454147,320,80,200,15,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-009_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-010,ses-01+ses-02,ses-03,0,0.53,0.53,0.5060949978982766,0.5648,0.7829791307449341,0.5527026753574938,0.1466431885957718,320,80,200,7,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-010_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-011,ses-01+ses-02,ses-03,0,0.77,0.77,0.7613860358958398,0.937,0.825093686580658,0.3697023737409664,0.1682835844159126,320,80,200,13,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-011_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-012,ses-01+ses-02,ses-03,0,0.49,0.49,0.483753416337686,0.5081,0.7812361121177673,0.5695940254872361,0.1671078124642372,320,80,200,13,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-012_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-013,ses-01+ses-02,ses-03,0,0.775,0.7749999999999999,0.7743173098623335,0.8426,0.5281758904457092,0.3306487002011552,0.0781414884328842,320,80,200,9,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-013_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-014,ses-01+ses-02,ses-03,0,0.495,0.495,0.4825687133379441,0.5232,0.7850439548492432,0.561943166723986,0.1540006476640701,320,80,200,12,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-014_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-015,ses-01+ses-02,ses-03,0,0.59,0.5900000000000001,0.5893429487179487,0.6052000000000001,1.315065860748291,0.6168236207474328,0.256922909617424,320,80,200,17,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-015_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-016,ses-01+ses-02,ses-03,0,0.53,0.53,0.52995299529953,0.5501,0.737002432346344,0.5342588826290442,0.1232603752613067,320,80,200,10,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-016_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-017,ses-01+ses-02,ses-03,0,0.7,0.7,0.6940024479804161,0.8260000000000001,0.8556005954742432,0.4828393712498522,0.2187190863490105,320,80,200,42,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-017_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-018,ses-01+ses-02,ses-03,0,0.64,0.64,0.6279454319966928,0.7392000000000001,0.6359884142875671,0.4379740079099061,0.0832791045308112,320,80,200,26,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-018_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-019,ses-01+ses-02,ses-03,0,0.85,0.8500000000000001,0.8490338164251208,0.9306,0.3724112808704376,0.2221682323010413,0.0503407114744186,320,80,200,18,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-019_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-020,ses-01+ses-02,ses-03,0,0.595,0.595,0.5822050290135397,0.6342,1.3262373208999634,0.64286478051124,0.2934176820516586,320,80,200,24,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-020_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-021,ses-01+ses-02,ses-03,0,0.845,0.845,0.8443423464135975,0.9227,0.7807953357696533,0.254394692718724,0.1208854165673256,320,80,200,64,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-021_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-022,ses-01+ses-02,ses-03,0,0.615,0.615,0.6133664733499034,0.696,0.6666880249977112,0.4530838576926036,0.0892734402418136,320,80,200,11,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-022_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-025,ses-01+ses-02,ses-03,0,0.915,0.915,0.9149978749468736,0.9531,0.3232019543647766,0.1434698277050611,0.0433197817206383,320,80,200,11,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-025_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-027,ses-01+ses-02,ses-03,0,0.745,0.745,0.7409523809523809,0.8498,0.5278716683387756,0.3438968249397854,0.0714657798409462,320,80,200,21,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-027_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-028,ses-01+ses-02,ses-03,0,0.51,0.51,0.3710691823899371,0.6581,2.860379695892334,0.9426938107783998,0.4779156902432441,320,80,200,61,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-028_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-029,ses-01+ses-02,ses-03,0,0.98,0.98,0.97999799979998,0.991,0.1953436881303787,0.039354596402013,0.0221207258105277,320,80,200,77,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-029_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-030,ses-01+ses-02,ses-03,0,0.525,0.525,0.3866020984665052,0.9362,0.6624445915222168,0.4695648272108791,0.2652035164833068,320,80,200,50,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-030_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-031,ses-01+ses-02,ses-03,0,0.755,0.755,0.7545028683083244,0.8219,0.6142815351486206,0.3503705571376225,0.1178954255580902,320,80,200,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-031_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-033,ses-01+ses-02,ses-03,0,0.83,0.83,0.8279178054458953,0.9378,0.5509517192840576,0.2648399527822456,0.1174932378530502,320,80,200,17,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-033_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-034,ses-01+ses-02,ses-03,0,0.945,0.945,0.9448883990079912,0.9743,0.2125357091426849,0.1029954755748801,0.0212789532542228,320,80,200,14,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-034_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-035,ses-01+ses-02,ses-03,0,0.95,0.95,0.9499549594635172,0.985,0.2312560975551605,0.0850811086356436,0.0345152029395103,320,80,200,38,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-035_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-036,ses-01+ses-02,ses-03,0,0.985,0.985,0.984996624240454,0.9998,0.0354360863566398,0.0190250514903889,0.0124411463737487,320,80,200,14,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-036_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-037,ses-01+ses-02,ses-03,0,0.885,0.885,0.8849280800500312,0.9396,0.4313317537307739,0.1840727745187027,0.0520969444513321,320,80,200,13,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-037_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-038,ses-01+ses-02,ses-03,0,0.575,0.575,0.5731967562953478,0.6111,0.8177862763404846,0.5615698153822284,0.1858744716644287,320,80,200,31,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-038_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-039,ses-01+ses-02,ses-03,0,0.45,0.4499999999999999,0.4390044879640963,0.4339,1.491692066192627,0.8411110178185726,0.388108038008213,320,80,200,20,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-039_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-040,ses-01+ses-02,ses-03,0,0.665,0.665,0.6503040267230356,0.756,0.6090258955955505,0.4168558772745925,0.078352321088314,320,80,200,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-040_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-041,ses-01+ses-02,ses-03,0,0.89,0.89,0.889823717948718,0.9672,0.3478178679943084,0.173367253322984,0.0747289898991585,320,80,200,39,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-041_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-042,ses-01+ses-02,ses-03,0,0.63,0.63,0.6245941558441559,0.693,0.8788453936576843,0.5381308587537962,0.202447280883789,320,80,200,15,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-042_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-043,ses-01+ses-02,ses-03,0,0.975,0.975,0.9749993749843746,0.9962,0.0871556103229522,0.050500740718305,0.0318944281339645,320,80,200,31,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-043_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-044,ses-01+ses-02,ses-03,0,0.755,0.755,0.7522687631133245,0.8314,0.53678297996521,0.3562324547222396,0.0696998184919357,320,80,200,8,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-044_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-045,ses-01+ses-02,ses-03,0,0.72,0.72,0.7197477729956961,0.7844,0.6639115214347839,0.3965308433280283,0.1104871520400047,320,80,200,9,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-045_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-046,ses-01+ses-02,ses-03,0,0.965,0.965,0.9649921232277264,0.9927,0.1695252209901809,0.0584925952348166,0.0265785080194472,320,80,200,72,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-046_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-047,ses-01+ses-02,ses-03,0,0.82,0.8200000000000001,0.8197115384615384,0.8371000000000001,0.6196407079696655,0.3260318079947963,0.1156019675731659,320,80,200,18,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-047_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-048,ses-01+ses-02,ses-03,0,0.83,0.83,0.8266013871889024,0.9419,0.5386444330215454,0.2806231677224471,0.1261191183328629,320,80,200,17,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-048_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-049,ses-01+ses-02,ses-03,0,0.51,0.51,0.3988467672678198,0.6494,0.7512406706809998,0.5401654509141051,0.1847406703233718,320,80,200,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-049_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-050,ses-01+ses-02,ses-03,0,0.945,0.945,0.9449876222149984,0.9773,0.2220442593097686,0.0998451942217468,0.0475127345323562,320,80,200,47,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-050_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,0,sub-051,ses-01+ses-02,ses-03,0,0.81,0.81,0.8090644156366193,0.8636000000000001,0.5159018039703369,0.3230578568123269,0.1083681589365005,320,80,200,8,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-051_ses01ses02-to-ses-03_seed0.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-001,ses-01+ses-02,ses-03,0,0.98,0.98,0.98,0.9978,0.059894286096096,0.0322013606852907,0.0190322667360305,320,80,200,35,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-001_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-002,ses-01+ses-02,ses-03,0,0.67,0.6699999999999999,0.6698679471788715,0.7555999999999999,0.582889199256897,0.4000246517251591,0.0732808870077133,320,80,200,6,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-002_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-003,ses-01+ses-02,ses-03,0,0.955,0.955,0.9549988749718744,0.9802,0.3647897839546203,0.0748833115163652,0.0374371686577797,320,80,200,97,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-003_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-004,ses-01+ses-02,ses-03,0,0.485,0.485,0.4739395796624019,0.4886999999999999,0.76316237449646,0.558374846613638,0.1491775387525558,320,80,200,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-004_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-005,ses-01+ses-02,ses-03,0,0.59,0.59,0.5899589958995899,0.6578999999999999,0.777799665927887,0.5288834891316037,0.1864029195904731,320,80,200,21,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-005_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-006,ses-01+ses-02,ses-03,0,0.945,0.945,0.9449325423643964,0.9811,0.2263535559177398,0.087668744911394,0.0306619983911514,320,80,200,20,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-006_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-007,ses-01+ses-02,ses-03,0,0.875,0.875,0.8746207277012964,0.9106,0.4137822091579437,0.2185345705193565,0.0584290674328803,320,80,200,14,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-007_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-008,ses-01+ses-02,ses-03,0,0.8,0.8,0.7990151743543362,0.8623999999999999,0.5012468695640564,0.308294699298189,0.0713287386298179,320,80,200,8,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-008_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-009,ses-01+ses-02,ses-03,0,0.61,0.61,0.6022031823745411,0.6502,0.9144430756568908,0.5454778344293194,0.1761026188731193,320,80,200,10,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-009_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-010,ses-01+ses-02,ses-03,0,0.56,0.5599999999999999,0.5512035903712771,0.6184000000000001,1.1530921459197998,0.649842990960131,0.2773317211866379,320,80,200,31,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-010_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-011,ses-01+ses-02,ses-03,0,0.84,0.84,0.8380402874784898,0.9575,0.3686444759368896,0.2127900044633185,0.074968124628067,320,80,200,6,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-011_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-012,ses-01+ses-02,ses-03,0,0.51,0.51,0.5050505050505051,0.5146000000000001,0.7203914523124695,0.5226288979853819,0.0787633591890335,320,80,200,8,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-012_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-013,ses-01+ses-02,ses-03,0,0.74,0.74,0.7387197266606371,0.8004,0.6820114850997925,0.3930083999546658,0.1176619824767112,320,80,200,17,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-013_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-014,ses-01+ses-02,ses-03,0,0.505,0.505,0.4578164790930748,0.4607,0.758605420589447,0.5575709628124578,0.1583648088574409,320,80,200,4,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-014_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-015,ses-01+ses-02,ses-03,0,0.625,0.625,0.6234089026135422,0.6531,1.150689721107483,0.5560059658325983,0.1995597678422928,320,80,200,14,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-015_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-016,ses-01+ses-02,ses-03,0,0.565,0.5650000000000001,0.502274092508367,0.6335000000000001,0.7129897475242615,0.5127256837591012,0.1022814136743545,320,80,200,2,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-016_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-017,ses-01+ses-02,ses-03,0,0.71,0.71,0.7070707070707071,0.8416,0.8310157656669617,0.4500209369211776,0.1934078416228294,320,80,200,43,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-017_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-018,ses-01+ses-02,ses-03,0,0.67,0.6699999999999999,0.6673051718923279,0.7355000000000002,0.6590872406959534,0.4325938366295581,0.0941761022806167,320,80,200,43,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-018_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-019,ses-01+ses-02,ses-03,0,0.885,0.885,0.8846510694851927,0.9475,0.3025057911872864,0.1801872310775437,0.0374930623173713,320,80,200,20,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-019_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-020,ses-01+ses-02,ses-03,0,0.56,0.56,0.5592948717948718,0.5258,1.235845923423767,0.7148487890481345,0.3305772298574447,320,80,200,28,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-020_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-021,ses-01+ses-02,ses-03,0,0.77,0.77,0.7685185185185186,0.8878999999999999,0.7223308086395264,0.3433558087714379,0.1613251364231109,320,80,200,22,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-021_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-022,ses-01+ses-02,ses-03,0,0.795,0.7949999999999999,0.7941302000954031,0.8605999999999999,0.5905657410621643,0.3025635351155137,0.1096254643797874,320,80,200,47,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-022_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-025,ses-01+ses-02,ses-03,0,0.855,0.855,0.8536794571003304,0.9371,0.5147538185119629,0.239481624542695,0.1009733089804649,320,80,200,13,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-025_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-027,ses-01+ses-02,ses-03,0,0.78,0.78,0.7796474358974359,0.8602000000000001,0.4910838007926941,0.3024310019793546,0.0786156922578811,320,80,200,27,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-027_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-028,ses-01+ses-02,ses-03,0,0.5,0.5,0.3503118503118503,0.5243,2.151970148086548,0.9260094370945032,0.4682212373614311,320,80,200,27,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-028_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-029,ses-01+ses-02,ses-03,0,0.95,0.95,0.95,0.97455,0.3687531948089599,0.0845204516853287,0.0315944448113441,320,80,200,46,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-029_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-030,ses-01+ses-02,ses-03,0,0.72,0.72,0.704360679970436,0.9226,0.6261106729507446,0.4339693706154301,0.1618168807029724,320,80,200,1,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-030_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-031,ses-01+ses-02,ses-03,0,0.785,0.7849999999999999,0.7843476516462298,0.8296,0.8172802925109863,0.3462297892897994,0.1294077795743942,320,80,200,5,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-031_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-033,ses-01+ses-02,ses-03,0,0.915,0.915,0.9149808706959066,0.983,0.251323789358139,0.136679994622846,0.065130015015602,320,80,200,65,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-033_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-034,ses-01+ses-02,ses-03,0,0.86,0.86,0.8579545454545454,0.9596,0.3531239032745361,0.1956143631815047,0.0727047771215438,320,80,200,16,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-034_ses01ses02-to-ses-03_seed1.pt,ok,
multisource_0102_to_03,deepconvnet,1,sub-035,ses-01+ses-02,ses-03,0,0.95,0.95,0.94999499949995,0.9891,0.179603636264801,0.0812844608561107,0.0338742336630821,320,80,200,30,/share/home/yuan/SYX/eeg-mi-online/checkpoints/session_multisource_v1/deepconvnet/multisource_sub-035_ses01ses02-to-ses-03_seed1.pt,ok,
